"n_recordings_sampled","sample_number","minimum_confidence_threshold","n_species_correctly_detected","n_species_incorrectly_detected","total_species_detected"
40,99,0.55,19,8,47
40,99,0.85,13,3,47
40,100,0.15,22,27,44
40,100,0.55,16,9,44
40,100,0.85,7,1,44
40,101,0.15,21,21,40
40,101,0.55,15,3,40
40,101,0.85,11,0,40
40,102,0.15,24,26,42
40,102,0.55,20,5,42
40,102,0.85,15,1,42
40,103,0.15,23,27,41
40,103,0.55,19,9,41
40,103,0.85,12,3,41
40,104,0.15,20,34,43
40,104,0.55,12,6,43
40,104,0.85,9,0,43
40,105,0.15,24,35,43
40,105,0.55,16,7,43
40,105,0.85,13,1,43
40,106,0.15,23,30,40
40,106,0.55,18,5,40
40,106,0.85,13,1,40
40,107,0.15,21,32,41
40,107,0.55,16,8,41
40,107,0.85,9,0,41
40,108,0.15,17,36,39
40,108,0.55,10,9,39
40,108,0.85,7,3,39
40,109,0.15,24,32,49
40,109,0.55,21,9,49
40,109,0.85,13,3,49
40,110,0.15,22,33,40
40,110,0.55,18,6,40
40,110,0.85,15,1,40
40,111,0.15,21,27,43
40,111,0.55,18,7,43
40,111,0.85,11,1,43
40,112,0.15,18,28,41
40,112,0.55,14,7,41
40,112,0.85,12,3,41
40,113,0.15,21,24,47
40,113,0.55,19,4,47
40,113,0.85,16,1,47
40,114,0.15,24,29,43
40,114,0.55,17,4,43
40,114,0.85,10,0,43
40,115,0.15,23,29,44
40,115,0.55,18,6,44
40,115,0.85,13,1,44
40,116,0.15,21,30,43
40,116,0.55,16,6,43
40,116,0.85,12,4,43
40,117,0.15,19,28,44
40,117,0.55,15,5,44
40,117,0.85,14,0,44
40,118,0.15,21,33,37
40,118,0.55,18,7,37
40,118,0.85,14,2,37
40,119,0.15,22,30,45
40,119,0.55,18,5,45
40,119,0.85,9,1,45
40,120,0.15,26,32,44
40,120,0.55,19,4,44
40,120,0.85,14,3,44
40,121,0.15,20,26,41
40,121,0.55,17,6,41
40,121,0.85,13,1,41
40,122,0.15,25,34,42
40,122,0.55,22,4,42
40,122,0.85,16,1,42
40,123,0.15,21,32,44
40,123,0.55,16,5,44
40,123,0.85,11,1,44
40,124,0.15,24,33,43
40,124,0.55,19,7,43
40,124,0.85,15,1,43
40,125,0.15,22,37,39
40,125,0.55,18,13,39
40,125,0.85,15,3,39
40,126,0.15,26,36,44
40,126,0.55,18,7,44
40,126,0.85,16,2,44
40,127,0.15,21,32,39
40,127,0.55,18,10,39
40,127,0.85,14,3,39
40,128,0.15,23,25,44
40,128,0.55,16,6,44
40,128,0.85,12,0,44
40,129,0.15,26,36,46
40,129,0.55,20,7,46
40,129,0.85,11,0,46
40,130,0.15,27,28,46
40,130,0.55,21,5,46
40,130,0.85,14,2,46
40,131,0.15,22,36,46
40,131,0.55,14,6,46
40,131,0.85,10,0,46
40,132,0.15,22,32,40
40,132,0.55,16,8,40
40,132,0.85,10,2,40
40,133,0.15,21,32,43
40,133,0.55,18,5,43
40,133,0.85,12,0,43
40,134,0.15,20,21,44
40,134,0.55,16,3,44
40,134,0.85,14,0,44
40,135,0.15,24,29,42
40,135,0.55,21,7,42
40,135,0.85,15,1,42
40,136,0.15,20,34,38
40,136,0.55,14,6,38
40,136,0.85,9,1,38
40,137,0.15,28,33,47
40,137,0.55,18,6,47
40,137,0.85,14,1,47
40,138,0.15,25,22,44
40,138,0.55,20,7,44
40,138,0.85,16,1,44
40,139,0.15,25,24,45
40,139,0.55,20,6,45
40,139,0.85,11,1,45
40,140,0.15,19,35,39
40,140,0.55,11,7,39
40,140,0.85,6,2,39
40,141,0.15,28,38,49
40,141,0.55,25,14,49
40,141,0.85,20,2,49
40,142,0.15,19,23,45
40,142,0.55,17,5,45
40,142,0.85,13,2,45
40,143,0.15,22,37,43
40,143,0.55,15,6,43
40,143,0.85,12,3,43
40,144,0.15,21,32,41
40,144,0.55,17,4,41
40,144,0.85,13,1,41
40,145,0.15,20,32,38
40,145,0.55,15,7,38
40,145,0.85,12,2,38
40,146,0.15,23,28,46
40,146,0.55,15,5,46
40,146,0.85,8,1,46
40,147,0.15,17,33,44
40,147,0.55,17,3,44
40,147,0.85,13,0,44
40,148,0.15,24,28,36
40,148,0.55,21,8,36
40,148,0.85,17,2,36
40,149,0.15,22,31,43
40,149,0.55,15,4,43
40,149,0.85,11,0,43
40,150,0.15,22,27,45
40,150,0.55,19,5,45
40,150,0.85,13,0,45
40,151,0.15,20,27,35
40,151,0.55,11,6,35
40,151,0.85,7,1,35
40,152,0.15,32,29,51
40,152,0.55,27,9,51
40,152,0.85,17,1,51
40,153,0.15,21,32,41
40,153,0.55,17,11,41
40,153,0.85,13,2,41
40,154,0.15,24,32,47
40,154,0.55,17,7,47
40,154,0.85,12,3,47
40,155,0.15,24,29,45
40,155,0.55,20,4,45
40,155,0.85,9,0,45
40,156,0.15,18,28,44
40,156,0.55,12,4,44
40,156,0.85,11,0,44
40,157,0.15,20,28,43
40,157,0.55,14,6,43
40,157,0.85,9,2,43
40,158,0.15,17,27,42
40,158,0.55,13,7,42
40,158,0.85,11,2,42
40,159,0.15,25,28,47
40,159,0.55,24,6,47
40,159,0.85,16,0,47
40,160,0.15,22,25,40
40,160,0.55,20,4,40
40,160,0.85,12,2,40
40,161,0.15,24,26,47
40,161,0.55,17,6,47
40,161,0.85,10,1,47
40,162,0.15,20,30,44
40,162,0.55,16,11,44
40,162,0.85,11,2,44
40,163,0.15,22,31,43
40,163,0.55,18,8,43
40,163,0.85,9,2,43
40,164,0.15,18,32,47
40,164,0.55,14,4,47
40,164,0.85,10,2,47
40,165,0.15,25,31,45
40,165,0.55,18,4,45
40,165,0.85,12,2,45
50,1,0.15,28,43,45
50,1,0.55,19,10,45
50,1,0.85,11,1,45
50,2,0.15,25,38,44
50,2,0.55,20,9,44
50,2,0.85,14,2,44
50,3,0.15,26,30,47
50,3,0.55,20,6,47
50,3,0.85,17,1,47
50,4,0.15,28,37,45
50,4,0.55,21,7,45
50,4,0.85,15,0,45
50,5,0.15,25,36,42
50,5,0.55,20,9,42
50,5,0.85,14,2,42
50,6,0.15,24,35,45
50,6,0.55,16,8,45
50,6,0.85,12,2,45
50,7,0.15,23,35,46
50,7,0.55,19,5,46
50,7,0.85,14,2,46
50,8,0.15,27,34,47
50,8,0.55,21,6,47
50,8,0.85,17,2,47
50,9,0.15,22,28,45
50,9,0.55,17,6,45
50,9,0.85,13,3,45
50,10,0.15,18,29,44
50,10,0.55,14,7,44
50,10,0.85,11,2,44
50,11,0.15,24,40,47
50,11,0.55,22,7,47
50,11,0.85,17,3,47
50,12,0.15,26,35,43
50,12,0.55,20,6,43
50,12,0.85,17,0,43
50,13,0.15,26,32,46
50,13,0.55,19,3,46
50,13,0.85,15,1,46
50,14,0.15,21,35,36
50,14,0.55,17,8,36
50,14,0.85,12,2,36
50,15,0.15,27,42,44
50,15,0.55,24,7,44
50,15,0.85,17,1,44
50,16,0.15,26,38,47
50,16,0.55,18,7,47
50,16,0.85,12,1,47
50,17,0.15,24,27,44
50,17,0.55,16,3,44
50,17,0.85,15,2,44
50,18,0.15,26,31,47
50,18,0.55,19,6,47
50,18,0.85,15,2,47
50,19,0.15,30,27,53
50,19,0.55,23,2,53
50,19,0.85,19,0,53
50,20,0.15,26,29,45
50,20,0.55,21,7,45
50,20,0.85,17,2,45
50,21,0.15,22,43,47
50,21,0.55,15,15,47
50,21,0.85,11,5,47
50,22,0.15,25,35,48
50,22,0.55,18,6,48
50,22,0.85,14,2,48
50,23,0.15,26,35,44
50,23,0.55,16,10,44
50,23,0.85,13,1,44
50,24,0.15,25,34,44
50,24,0.55,15,11,44
50,24,0.85,13,3,44
50,25,0.15,24,31,46
50,25,0.55,21,4,46
50,25,0.85,15,2,46
50,26,0.15,22,34,44
50,26,0.55,16,7,44
50,26,0.85,10,2,44
50,27,0.15,23,35,43
50,27,0.55,18,5,43
50,27,0.85,13,3,43
50,28,0.15,21,27,40
50,28,0.55,18,7,40
50,28,0.85,14,3,40
50,29,0.15,27,33,46
50,29,0.55,17,8,46
50,29,0.85,10,1,46
50,30,0.15,29,34,45
50,30,0.55,20,8,45
50,30,0.85,15,3,45
50,31,0.15,27,29,48
50,31,0.55,24,3,48
50,31,0.85,18,0,48
50,32,0.15,22,30,48
50,32,0.55,18,9,48
50,32,0.85,12,2,48
50,33,0.15,22,34,45
50,33,0.55,20,4,45
50,33,0.85,13,2,45
50,34,0.15,29,33,47
50,34,0.55,23,5,47
50,34,0.85,18,2,47
50,35,0.15,25,33,48
50,35,0.55,19,6,48
50,35,0.85,16,0,48
50,36,0.15,26,34,44
50,36,0.55,21,4,44
50,36,0.85,17,0,44
50,37,0.15,25,34,42
50,37,0.55,21,10,42
50,37,0.85,14,3,42
50,38,0.15,27,31,46
50,38,0.55,21,7,46
50,38,0.85,15,2,46
50,39,0.15,23,30,44
50,39,0.55,19,10,44
50,39,0.85,14,1,44
50,40,0.15,30,24,48
50,40,0.55,20,6,48
50,40,0.85,15,2,48
50,41,0.15,23,34,48
50,41,0.55,19,10,48
50,41,0.85,14,2,48
50,42,0.15,24,37,44
50,42,0.55,19,8,44
50,42,0.85,14,2,44
50,43,0.15,21,29,46
50,43,0.55,18,7,46
50,43,0.85,12,3,46
50,44,0.15,21,34,43
50,44,0.55,20,2,43
50,44,0.85,14,1,43
50,45,0.15,24,28,45
50,45,0.55,21,8,45
50,45,0.85,15,1,45
50,46,0.15,22,29,45
50,46,0.55,18,7,45
50,46,0.85,12,2,45
50,47,0.15,24,33,45
50,47,0.55,18,8,45
50,47,0.85,8,0,45
50,48,0.15,22,30,42
50,48,0.55,20,6,42
50,48,0.85,11,1,42
50,49,0.15,31,30,44
50,49,0.55,23,8,44
50,49,0.85,16,1,44
50,50,0.15,27,37,47
50,50,0.55,21,7,47
50,50,0.85,18,3,47
50,51,0.15,26,31,47
50,51,0.55,20,5,47
50,51,0.85,14,1,47
50,52,0.15,23,32,42
50,52,0.55,14,5,42
50,52,0.85,9,1,42
50,53,0.15,24,41,44
50,53,0.55,19,8,44
50,53,0.85,10,1,44
50,54,0.15,23,29,46
50,54,0.55,15,4,46
50,54,0.85,9,1,46
50,55,0.15,25,42,44
50,55,0.55,19,9,44
50,55,0.85,13,1,44
50,56,0.15,25,26,46
50,56,0.55,16,7,46
50,56,0.85,14,2,46
50,57,0.15,22,35,44
50,57,0.55,13,6,44
50,57,0.85,11,0,44
50,58,0.15,27,33,43
50,58,0.55,21,5,43
50,58,0.85,16,1,43
50,59,0.15,28,37,46
50,59,0.55,22,13,46
50,59,0.85,15,1,46
50,60,0.15,24,30,46
50,60,0.55,19,7,46
50,60,0.85,12,0,46
50,61,0.15,22,39,42
50,61,0.55,16,9,42
50,61,0.85,10,3,42
50,62,0.15,20,31,41
50,62,0.55,17,2,41
50,62,0.85,13,1,41
50,63,0.15,28,34,44
50,63,0.55,21,7,44
50,63,0.85,17,2,44
50,64,0.15,29,39,48
50,64,0.55,23,4,48
50,64,0.85,13,1,48
50,65,0.15,24,35,48
50,65,0.55,21,7,48
50,65,0.85,15,3,48
50,66,0.15,20,40,38
50,66,0.55,15,8,38
50,66,0.85,8,3,38
50,67,0.15,26,31,44
50,67,0.55,18,8,44
50,67,0.85,11,0,44
50,68,0.15,26,30,46
50,68,0.55,23,7,46
50,68,0.85,18,2,46
50,69,0.15,24,38,45
50,69,0.55,17,6,45
50,69,0.85,12,1,45
50,70,0.15,27,30,50
50,70,0.55,23,6,50
50,70,0.85,18,1,50
50,71,0.15,24,30,44
50,71,0.55,19,7,44
50,71,0.85,14,1,44
50,72,0.15,26,31,48
50,72,0.55,20,9,48
50,72,0.85,17,2,48
50,73,0.15,22,31,46
50,73,0.55,15,7,46
50,73,0.85,13,3,46
50,74,0.15,26,34,48
50,74,0.55,20,9,48
50,74,0.85,13,3,48
50,75,0.15,22,27,43
50,75,0.55,17,7,43
50,75,0.85,10,1,43
50,76,0.15,22,27,42
50,76,0.55,17,5,42
50,76,0.85,10,1,42
50,77,0.15,26,32,50
50,77,0.55,21,8,50
50,77,0.85,12,2,50
50,78,0.15,26,35,46
50,78,0.55,21,8,46
50,78,0.85,16,1,46
50,79,0.15,24,33,44
50,79,0.55,21,7,44
50,79,0.85,15,2,44
50,80,0.15,27,38,45
50,80,0.55,22,12,45
50,80,0.85,14,4,45
50,81,0.15,25,26,46
50,81,0.55,20,4,46
50,81,0.85,16,0,46
50,82,0.15,22,32,47
50,82,0.55,15,8,47
50,82,0.85,15,3,47
50,83,0.15,25,34,42
50,83,0.55,18,9,42
50,83,0.85,13,1,42
50,84,0.15,28,38,51
50,84,0.55,20,8,51
50,84,0.85,14,0,51
50,85,0.15,24,27,47
50,85,0.55,21,4,47
50,85,0.85,17,1,47
50,86,0.15,27,36,45
50,86,0.55,16,10,45
50,86,0.85,12,3,45
50,87,0.15,26,39,42
50,87,0.55,20,6,42
50,87,0.85,13,2,42
50,88,0.15,26,33,47
50,88,0.55,20,6,47
50,88,0.85,13,1,47
50,89,0.15,27,40,47
50,89,0.55,19,7,47
50,89,0.85,14,2,47
50,90,0.15,24,34,44
50,90,0.55,22,8,44
50,90,0.85,18,3,44
50,91,0.15,24,29,44
50,91,0.55,17,5,44
50,91,0.85,14,1,44
50,92,0.15,22,36,40
50,92,0.55,21,7,40
50,92,0.85,15,1,40
50,93,0.15,28,32,50
50,93,0.55,24,6,50
50,93,0.85,17,2,50
50,94,0.15,30,35,51
50,94,0.55,24,8,51
50,94,0.85,18,2,51
50,95,0.15,25,33,43
50,95,0.55,22,8,43
50,95,0.85,16,1,43
50,96,0.15,27,36,48
50,96,0.55,18,6,48
50,96,0.85,13,0,48
50,97,0.15,25,33,41
50,97,0.55,21,6,41
50,97,0.85,16,1,41
50,98,0.15,31,40,47
50,98,0.55,26,6,47
50,98,0.85,16,2,47
50,99,0.15,28,38,47
50,99,0.55,20,9,47
50,99,0.85,15,2,47
50,100,0.15,28,36,52
50,100,0.55,23,9,52
50,100,0.85,19,2,52
50,101,0.15,28,36,48
50,101,0.55,24,12,48
50,101,0.85,21,1,48
50,102,0.15,22,31,45
50,102,0.55,19,7,45
50,102,0.85,14,2,45
50,103,0.15,21,34,40
50,103,0.55,18,8,40
50,103,0.85,12,4,40
50,104,0.15,23,34,45
50,104,0.55,17,4,45
50,104,0.85,12,1,45
50,105,0.15,27,28,49
50,105,0.55,20,6,49
50,105,0.85,15,3,49
50,106,0.15,22,38,43
50,106,0.55,13,6,43
50,106,0.85,11,2,43
50,107,0.15,28,36,48
50,107,0.55,19,7,48
50,107,0.85,15,2,48
50,108,0.15,27,40,46
50,108,0.55,22,9,46
50,108,0.85,16,2,46
50,109,0.15,22,34,42
50,109,0.55,17,5,42
50,109,0.85,14,1,42
50,110,0.15,28,36,49
50,110,0.55,25,11,49
50,110,0.85,18,3,49
50,111,0.15,29,33,44
50,111,0.55,22,7,44
50,111,0.85,19,2,44
50,112,0.15,26,35,46
50,112,0.55,22,9,46
50,112,0.85,14,1,46
50,113,0.15,27,38,46
50,113,0.55,18,8,46
50,113,0.85,14,2,46
50,114,0.15,26,40,42
50,114,0.55,22,11,42
50,114,0.85,13,2,42
50,115,0.15,30,33,49
50,115,0.55,26,7,49
50,115,0.85,23,1,49
50,116,0.15,25,41,46
50,116,0.55,17,9,46
50,116,0.85,10,1,46
50,117,0.15,29,33,48
50,117,0.55,28,9,48
50,117,0.85,22,2,48
50,118,0.15,24,40,44
50,118,0.55,19,9,44
50,118,0.85,14,3,44
50,119,0.15,25,25,44
50,119,0.55,21,7,44
50,119,0.85,13,2,44
50,120,0.15,21,38,44
50,120,0.55,15,8,44
50,120,0.85,12,1,44
50,121,0.15,18,36,43
50,121,0.55,13,4,43
50,121,0.85,10,0,43
50,122,0.15,27,33,45
50,122,0.55,23,9,45
50,122,0.85,16,2,45
50,123,0.15,25,36,49
50,123,0.55,18,9,49
50,123,0.85,13,1,49
50,124,0.15,26,35,48
50,124,0.55,22,4,48
50,124,0.85,16,1,48
50,125,0.15,20,34,42
50,125,0.55,14,8,42
50,125,0.85,10,3,42
50,126,0.15,27,38,45
50,126,0.55,18,10,45
50,126,0.85,16,2,45
50,127,0.15,26,32,47
50,127,0.55,22,8,47
50,127,0.85,17,2,47
50,128,0.15,30,34,45
50,128,0.55,20,7,45
50,128,0.85,14,2,45
50,129,0.15,24,35,44
50,129,0.55,19,7,44
50,129,0.85,14,1,44
50,130,0.15,28,49,49
50,130,0.55,23,11,49
50,130,0.85,18,1,49
50,131,0.15,25,29,48
50,131,0.55,22,5,48
50,131,0.85,16,0,48
50,132,0.15,24,30,44
50,132,0.55,23,3,44
50,132,0.85,15,0,44
50,133,0.15,26,34,49
50,133,0.55,20,12,49
50,133,0.85,16,1,49
50,134,0.15,25,36,43
50,134,0.55,20,11,43
50,134,0.85,13,3,43
50,135,0.15,29,34,48
50,135,0.55,25,9,48
50,135,0.85,17,2,48
50,136,0.15,26,30,47
50,136,0.55,20,5,47
50,136,0.85,16,2,47
50,137,0.15,28,35,46
50,137,0.55,22,8,46
50,137,0.85,18,3,46
50,138,0.15,28,38,47
50,138,0.55,22,11,47
50,138,0.85,16,3,47
50,139,0.15,25,32,50
50,139,0.55,20,11,50
50,139,0.85,15,2,50
50,140,0.15,26,34,46
50,140,0.55,23,10,46
50,140,0.85,18,2,46
50,141,0.15,27,37,44
50,141,0.55,24,8,44
50,141,0.85,21,1,44
50,142,0.15,24,36,48
50,142,0.55,14,8,48
50,142,0.85,11,1,48
50,143,0.15,28,30,45
50,143,0.55,21,6,45
50,143,0.85,14,2,45
50,144,0.15,28,31,47
50,144,0.55,19,8,47
50,144,0.85,15,2,47
50,145,0.15,23,30,44
50,145,0.55,18,8,44
50,145,0.85,15,3,44
50,146,0.15,24,32,40
50,146,0.55,18,9,40
50,146,0.85,13,1,40
50,147,0.15,26,37,48
50,147,0.55,22,9,48
50,147,0.85,15,3,48
50,148,0.15,29,38,46
50,148,0.55,24,8,46
50,148,0.85,17,0,46
50,149,0.15,26,34,45
50,149,0.55,18,5,45
50,149,0.85,14,0,45
50,150,0.15,24,34,45
50,150,0.55,18,6,45
50,150,0.85,10,1,45
50,151,0.15,29,34,46
50,151,0.55,20,6,46
50,151,0.85,14,1,46
50,152,0.15,23,28,45
50,152,0.55,19,4,45
50,152,0.85,13,1,45
50,153,0.15,27,36,46
50,153,0.55,22,7,46
50,153,0.85,16,2,46
60,1,0.15,21,39,46
60,1,0.55,17,7,46
60,1,0.85,15,3,46
60,2,0.15,30,31,53
60,2,0.55,28,9,53
60,2,0.85,23,2,53
60,3,0.15,27,33,48
60,3,0.55,23,6,48
60,3,0.85,17,1,48
60,4,0.15,30,36,48
60,4,0.55,24,8,48
60,4,0.85,18,1,48
60,5,0.15,28,35,52
60,5,0.55,26,8,52
60,5,0.85,21,1,52
60,6,0.15,25,31,50
60,6,0.55,16,4,50
60,6,0.85,14,1,50
60,7,0.15,30,36,48
60,7,0.55,25,9,48
60,7,0.85,16,3,48
60,8,0.15,27,35,47
60,8,0.55,20,5,47
60,8,0.85,15,2,47
60,9,0.15,31,33,50
60,9,0.55,28,10,50
60,9,0.85,22,3,50
60,10,0.15,29,40,52
60,10,0.55,21,9,52
60,10,0.85,16,2,52
60,11,0.15,29,38,51
60,11,0.55,22,5,51
60,11,0.85,11,1,51
60,12,0.15,28,38,48
60,12,0.55,25,8,48
60,12,0.85,21,3,48
60,13,0.15,33,35,51
60,13,0.55,27,6,51
60,13,0.85,16,2,51
60,14,0.15,26,35,49
60,14,0.55,21,12,49
60,14,0.85,17,4,49
60,15,0.15,28,35,47
60,15,0.55,21,6,47
60,15,0.85,14,1,47
60,16,0.15,29,34,46
60,16,0.55,21,9,46
60,16,0.85,17,3,46
60,17,0.15,31,37,50
60,17,0.55,26,7,50
60,17,0.85,17,4,50
60,18,0.15,28,31,42
60,18,0.55,22,12,42
60,18,0.85,15,4,42
60,19,0.15,26,34,47
60,19,0.55,21,10,47
60,19,0.85,16,2,47
60,20,0.15,31,38,48
60,20,0.55,25,8,48
60,20,0.85,18,1,48
60,21,0.15,29,42,45
60,21,0.55,24,8,45
60,21,0.85,18,2,45
60,22,0.15,27,34,47
60,22,0.55,24,9,47
60,22,0.85,18,2,47
60,23,0.15,25,29,49
60,23,0.55,21,8,49
60,23,0.85,18,4,49
60,24,0.15,28,32,46
60,24,0.55,26,6,46
60,24,0.85,18,0,46
60,25,0.15,28,36,46
60,25,0.55,20,9,46
60,25,0.85,15,1,46
60,26,0.15,24,40,42
60,26,0.55,18,7,42
60,26,0.85,11,1,42
60,27,0.15,31,35,52
60,27,0.55,24,8,52
60,27,0.85,19,1,52
60,28,0.15,30,29,49
60,28,0.55,23,7,49
60,28,0.85,15,2,49
60,29,0.15,30,44,48
60,29,0.55,21,11,48
60,29,0.85,16,2,48
60,30,0.15,28,38,50
60,30,0.55,24,9,50
60,30,0.85,19,2,50
60,31,0.15,28,40,50
60,31,0.55,20,12,50
60,31,0.85,17,3,50
60,32,0.15,27,33,45
60,32,0.55,21,6,45
60,32,0.85,13,1,45
60,33,0.15,29,35,49
60,33,0.55,23,4,49
60,33,0.85,17,0,49
60,34,0.15,31,33,44
60,34,0.55,22,8,44
60,34,0.85,13,3,44
60,35,0.15,27,33,46
60,35,0.55,22,6,46
60,35,0.85,18,0,46
60,36,0.15,26,39,46
60,36,0.55,19,13,46
60,36,0.85,14,3,46
60,37,0.15,28,30,48
60,37,0.55,22,8,48
60,37,0.85,19,4,48
60,38,0.15,26,30,51
60,38,0.55,22,7,51
60,38,0.85,18,0,51
60,39,0.15,26,37,47
60,39,0.55,21,6,47
60,39,0.85,17,0,47
60,40,0.15,29,32,47
60,40,0.55,21,6,47
60,40,0.85,16,1,47
60,41,0.15,24,31,48
60,41,0.55,21,7,48
60,41,0.85,16,3,48
60,42,0.15,23,34,47
60,42,0.55,20,10,47
60,42,0.85,17,2,47
60,43,0.15,31,38,49
60,43,0.55,27,8,49
60,43,0.85,19,3,49
60,44,0.15,30,32,51
60,44,0.55,25,7,51
60,44,0.85,19,1,51
60,45,0.15,27,36,49
60,45,0.55,19,7,49
60,45,0.85,13,1,49
60,46,0.15,23,36,46
60,46,0.55,16,6,46
60,46,0.85,11,1,46
60,47,0.15,26,38,51
60,47,0.55,23,7,51
60,47,0.85,18,2,51
60,48,0.15,31,38,51
60,48,0.55,25,9,51
60,48,0.85,21,2,51
60,49,0.15,28,42,48
60,49,0.55,22,8,48
60,49,0.85,11,1,48
60,50,0.15,28,33,46
60,50,0.55,23,6,46
60,50,0.85,21,3,46
60,51,0.15,33,33,51
60,51,0.55,24,3,51
60,51,0.85,15,0,51
60,52,0.15,27,39,50
60,52,0.55,23,8,50
60,52,0.85,19,2,50
60,53,0.15,26,34,47
60,53,0.55,22,13,47
60,53,0.85,14,4,47
60,54,0.15,23,37,50
60,54,0.55,18,7,50
60,54,0.85,15,4,50
60,55,0.15,29,34,50
60,55,0.55,26,3,50
60,55,0.85,19,1,50
60,56,0.15,28,28,48
60,56,0.55,22,8,48
60,56,0.85,18,2,48
60,57,0.15,28,32,51
60,57,0.55,22,7,51
60,57,0.85,15,1,51
60,58,0.15,26,36,43
60,58,0.55,20,10,43
60,58,0.85,17,2,43
60,59,0.15,22,38,43
60,59,0.55,15,8,43
60,59,0.85,12,2,43
60,60,0.15,27,32,48
60,60,0.55,22,9,48
60,60,0.85,19,2,48
60,61,0.15,25,42,51
60,61,0.55,21,10,51
60,61,0.85,17,2,51
60,62,0.15,27,44,47
60,62,0.55,21,9,47
60,62,0.85,16,1,47
60,63,0.15,27,32,48
60,63,0.55,22,10,48
60,63,0.85,17,1,48
60,64,0.15,28,35,45
60,64,0.55,19,8,45
60,64,0.85,12,0,45
60,65,0.15,24,36,43
60,65,0.55,20,9,43
60,65,0.85,14,2,43
60,66,0.15,26,34,49
60,66,0.55,23,12,49
60,66,0.85,19,3,49
60,67,0.15,29,39,48
60,67,0.55,24,10,48
60,67,0.85,19,2,48
60,68,0.15,30,37,45
60,68,0.55,24,12,45
60,68,0.85,17,3,45
60,69,0.15,30,39,51
60,69,0.55,26,11,51
60,69,0.85,19,2,51
60,70,0.15,26,29,46
60,70,0.55,24,7,46
60,70,0.85,16,2,46
60,71,0.15,29,37,46
60,71,0.55,25,7,46
60,71,0.85,19,1,46
60,72,0.15,30,29,50
60,72,0.55,26,6,50
60,72,0.85,18,1,50
60,73,0.15,33,36,46
60,73,0.55,29,9,46
60,73,0.85,18,3,46
60,74,0.15,30,32,47
60,74,0.55,21,6,47
60,74,0.85,16,2,47
60,75,0.15,25,38,44
60,75,0.55,18,6,44
60,75,0.85,15,2,44
60,76,0.15,24,36,44
60,76,0.55,19,8,44
60,76,0.85,14,2,44
60,77,0.15,27,42,48
60,77,0.55,23,10,48
60,77,0.85,14,1,48
60,78,0.15,26,33,48
60,78,0.55,22,7,48
60,78,0.85,20,2,48
60,79,0.15,27,37,46
60,79,0.55,19,9,46
60,79,0.85,17,3,46
60,80,0.15,26,35,45
60,80,0.55,23,9,45
60,80,0.85,15,1,45
60,81,0.15,26,30,52
60,81,0.55,23,9,52
60,81,0.85,17,1,52
60,82,0.15,30,37,51
60,82,0.55,24,6,51
60,82,0.85,18,3,51
60,83,0.15,31,40,46
60,83,0.55,27,10,46
60,83,0.85,16,2,46
60,84,0.15,27,31,45
60,84,0.55,23,7,45
60,84,0.85,17,2,45
60,85,0.15,34,35,52
60,85,0.55,28,5,52
60,85,0.85,19,2,52
60,86,0.15,29,31,50
60,86,0.55,21,8,50
60,86,0.85,13,3,50
60,87,0.15,29,40,46
60,87,0.55,24,7,46
60,87,0.85,18,2,46
60,88,0.15,29,40,47
60,88,0.55,25,11,47
60,88,0.85,21,3,47
60,89,0.15,33,34,49
60,89,0.55,27,10,49
60,89,0.85,20,2,49
60,90,0.15,25,43,43
60,90,0.55,19,10,43
60,90,0.85,15,0,43
60,91,0.15,26,38,46
60,91,0.55,21,12,46
60,91,0.85,17,2,46
60,92,0.15,27,32,46
60,92,0.55,24,4,46
60,92,0.85,19,1,46
60,93,0.15,26,38,47
60,93,0.55,22,9,47
60,93,0.85,13,1,47
60,94,0.15,26,37,46
60,94,0.55,24,5,46
60,94,0.85,17,0,46
60,95,0.15,29,35,49
60,95,0.55,24,9,49
60,95,0.85,20,4,49
60,96,0.15,30,40,48
60,96,0.55,25,6,48
60,96,0.85,22,0,48
60,97,0.15,28,29,47
60,97,0.55,21,10,47
60,97,0.85,18,4,47
60,98,0.15,25,42,48
60,98,0.55,22,8,48
60,98,0.85,17,1,48
60,99,0.15,22,33,47
60,99,0.55,18,10,47
60,99,0.85,14,2,47
60,100,0.15,27,36,44
60,100,0.55,22,8,44
60,100,0.85,14,2,44
60,101,0.15,28,32,45
60,101,0.55,18,0,45
60,101,0.85,15,0,45
60,102,0.15,26,40,50
60,102,0.55,18,13,50
60,102,0.85,14,5,50
60,103,0.15,29,33,47
60,103,0.55,24,8,47
60,103,0.85,16,2,47
60,104,0.15,31,42,50
60,104,0.55,25,13,50
60,104,0.85,18,2,50
60,105,0.15,27,29,50
60,105,0.55,21,6,50
60,105,0.85,17,3,50
60,106,0.15,28,37,48
60,106,0.55,21,7,48
60,106,0.85,19,3,48
60,107,0.15,27,28,50
60,107,0.55,21,5,50
60,107,0.85,16,1,50
60,108,0.15,30,42,52
60,108,0.55,25,10,52
60,108,0.85,17,1,52
60,109,0.15,29,34,50
60,109,0.55,25,10,50
60,109,0.85,21,3,50
60,110,0.15,28,35,50
60,110,0.55,24,6,50
60,110,0.85,20,1,50
60,111,0.15,27,31,49
60,111,0.55,23,9,49
60,111,0.85,20,2,49
60,112,0.15,30,36,49
60,112,0.55,26,11,49
60,112,0.85,21,3,49
