"correct_identification","recording_id","recording_name","common_name","species_num_in_recording","confidence_higher_than","max_conf","n_species_target","start_times","annotated_species_list","first_detection_with_1st_threshold_confidence","first_detection_with_2nd_threshold_confidence","first_detection_with_3rd_threshold_confidence","first_detection_with_4th_threshold_confidence","first_detection_with_5th_threshold_confidence"
"?",146,"Aurignac/507/20200529_080000.wav","European Greenfinch",4,0.95,"0.9901",6,"6M 30S, 10M 28S, 12M 53S, 12M 54S, 12M 55S, 13M 0S, 13M 1S, 13M 2S, 13M 9S, 13M 10S, 13M 11S, 13M 45S, 14M 3S, 14M 5S, 14M 9S, 14M 10S, 14M 16S, 14M 17S, 14M 18S, 14M 24S, 14M 25S, 14M 33S, 14M 34S, 14M 40S, 14M 41S, 14M 42S, 14M 48S, 14M 50S, 14M 57S, 14M 58S, 15M 3S, 15M 4S, 15M 6S, 15M 13S, 15M 14S, 15M 15S, 15M 28S, 15M 40S, 15M 41S, 15M 42S, 15M 48S, 15M 49S, 15M 50S, 15M 57S, 15M 58S, 15M 59S, 16M 6S, 16M 17S, 16M 18S, 16M 19S, 16M 23S, 16M 24S, 16M 25S, 16M 26S, 16M 29S, 16M 30S, 16M 31S, 16M 36S, 16M 37S, 16M 38S, 16M 45S, 16M 46S, 16M 47S, 17M 2S, 17M 3S, 17M 4S, 17M 11S, 17M 12S, 17M 13S, 17M 14S, 17M 19S, 17M 20S, 17M 21S, 17M 42S, 17M 43S, 17M 44S, 17M 45S, 18M 7S, 18M 8S, 18M 9S, 18M 10S, 18M 12S, 18M 13S, 18M 14S, 18M 16S, 18M 17S, 18M 18S, 18M 20S, 18M 21S, 18M 22S, 18M 23S, 18M 24S, 18M 25S, 18M 26S, 18M 29S, 18M 30S, 18M 31S, 18M 47S, 18M 48S, 18M 49S, 18M 53S, 18M 54S, 18M 55S, 19M 4S, 19M 5S, 19M 6S, 19M 14S, 19M 15S, 19M 16S, 19M 30S, 19M 31S, 19M 32S, 19M 54S, 19M 55S, 19M 58S, 19M 59S, 20M 0S, 20M 6S, 20M 8S, 20M 12S, 20M 13S, 20M 14S, 20M 17S, 20M 18S, 20M 19S, 20M 22S, 20M 23S, 20M 24S, 20M 25S, 20M 30S, 20M 31S, 20M 36S, 20M 37S, 20M 38S, 20M 43S, 20M 44S, 20M 45S, 20M 48S, 20M 49S, 20M 50S, 20M 54S, 20M 55S, 20M 56S, 21M 1S, 21M 2S, 21M 11S, 21M 12S, 21M 45S, 21M 46S, 21M 47S, 21M 56S, 21M 57S, 21M 58S, 22M 11S, 22M 12S, 22M 17S, 22M 19S, 22M 31S, 22M 37S, 22M 44S, 22M 45S, 22M 46S, 23M 11S, 23M 14S, 23M 23S, 23M 28S, 23M 29S, 23M 30S, 23M 31S, 23M 35S, 23M 36S, 23M 40S, 23M 41S, 23M 42S, 23M 45S, 23M 46S, 23M 51S, 23M 53S, 23M 56S, 23M 58S, 24M 5S, 24M 9S, 24M 10S, 24M 11S, 24M 14S, 24M 19S, 24M 20S, 24M 21S, 24M 25S, 24M 26S, 24M 27S, 24M 32S, 24M 33S, 24M 34S, 24M 38S, 24M 39S, 24M 46S, 24M 47S, 24M 56S, 24M 57S, 24M 58S, 25M 3S, 25M 4S, 25M 5S, 26M 23S, 26M 43S, 27M 8S, 27M 13S, 27M 14S, 27M 15S, 27M 20S, 27M 21S, 27M 22S, 27M 23S, 27M 30S, 27M 31S, 27M 32S, 27M 50S, 27M 52S, 27M 59S, 28M 0S, 28M 1S, 28M 23S, 28M 41S, 28M 43S, 28M 51S, 28M 52S, 29M 0S, 29M 1S, 29M 2S, 29M 31S, 29M 32S, 29M 54S","Cor one, Ori ori, Sax ola, Lus meg, Syl atr, Syl com",390,628,775,781,1023
"?",146,"Aurignac/507/20200529_080000.wav","European Stonechat",5,0.95,"0.9789",6,"6M 55S, 6M 59S, 7M 4S, 7M 5S, 7M 19S, 7M 21S, 9M 19S, 9M 59S, 10M 53S, 11M 26S, 12M 36S, 22M 7S, 24M 7S, 24M 8S","Cor one, Ori ori, Sax ola, Lus meg, Syl atr, Syl com",415,415,415,NA,NA
"?",146,"Aurignac/507/20200529_080000.wav","Greater Whitethroat",7,0.85,"0.8716",6,"3M 8S, 3M 17S, 3M 56S, 5M 34S, 12M 34S, 14M 44S, 18M 1S, 18M 2S, 25M 56S","Cor one, Ori ori, Sax ola, Lus meg, Syl atr, Syl com",188,334,334,NA,NA
"?",146,"Aurignac/507/20200529_090000.wav","Black Kite",1,0.95,"0.9705",6,"24M 39S, 24M 44S","Cor one, Ori ori, Sax ola, Lus meg, Syl atr, Syl com",1479,NA,NA,NA,NA
"?",146,"Aurignac/507/20200529_090000.wav","European Stonechat",5,0.95,"0.9789",6,"15M 51S, 15M 55S, 15M 56S, 15M 57S, 15M 59S, 16M 0S, 16M 1S, 16M 10S, 16M 24S, 21M 22S, 23M 47S","Cor one, Ori ori, Sax ola, Lus meg, Syl atr, Syl com",951,951,955,955,960
"?",146,"Aurignac/507/20200529_090000.wav","European Turtle-Dove",6,0.8,"0.8051",6,"28M 3S, 28M 4S","Cor one, Ori ori, Sax ola, Lus meg, Syl atr, Syl com",1683,1683,NA,NA,NA
"?",146,"Aurignac/507/20200529_090000.wav","Greater Whitethroat",7,0.85,"0.8716",6,"18M 19S, 19M 53S, 20M 12S, 20M 13S","Cor one, Ori ori, Sax ola, Lus meg, Syl atr, Syl com",1099,1212,1213,NA,NA
"?",146,"Aurignac/507/20200529_090000.wav","Western Bonelli's Warbler",9,0.8,"0.8439",6,"14M 29S","Cor one, Ori ori, Sax ola, Lus meg, Syl atr, Syl com",869,869,NA,NA,NA
"?",146,"Aurignac/507/20200529_100000.wav","Black Kite",1,0.95,"0.9705",6,"25M 15S, 25M 16S","Cor one, Ori ori, Sax ola, Lus meg, Syl atr, Syl com",1515,1515,1515,NA,NA
"?",146,"Aurignac/507/20200529_100000.wav","European Greenfinch",4,0.95,"0.9901",6,"23M 54S, 23M 55S, 23M 56S, 24M 7S, 24M 15S, 24M 16S, 24M 22S, 24M 23S, 24M 24S, 26M 9S, 26M 10S, 26M 20S","Cor one, Ori ori, Sax ola, Lus meg, Syl atr, Syl com",1434,1434,1434,1435,NA
"?",146,"Aurignac/507/20200529_100000.wav","European Stonechat",5,0.95,"0.9789",6,"14M 59S, 15M 1S, 15M 20S, 15M 21S, 15M 22S, 15M 45S, 15M 46S, 15M 47S, 15M 52S, 15M 53S, 15M 59S, 16M 4S, 16M 5S, 16M 7S, 16M 8S, 16M 13S, 16M 22S, 17M 30S, 17M 31S, 17M 39S, 17M 42S, 17M 43S, 17M 59S, 18M 36S, 18M 43S, 18M 44S, 19M 17S, 19M 18S, 20M 0S, 20M 9S, 20M 19S, 20M 20S, 20M 21S, 20M 27S, 20M 32S, 20M 33S, 20M 41S, 20M 43S, 20M 58S, 21M 4S, 21M 5S, 21M 15S, 21M 16S, 21M 30S, 21M 31S, 21M 51S, 21M 52S, 21M 55S, 21M 58S, 21M 59S, 22M 4S, 22M 5S, 22M 7S, 22M 8S, 22M 9S, 22M 11S, 22M 12S, 22M 15S, 22M 16S, 22M 17S, 22M 19S, 22M 23S, 22M 24S, 22M 25S, 22M 27S, 22M 29S, 22M 32S, 22M 33S, 22M 40S, 22M 41S, 22M 42S, 22M 50S, 22M 51S, 22M 52S, 22M 58S, 23M 0S, 23M 3S, 23M 4S, 23M 13S, 23M 14S, 23M 29S, 27M 51S, 27M 52S, 27M 53S, 28M 36S, 28M 41S, 28M 48S, 28M 53S, 29M 3S, 29M 4S, 29M 7S, 29M 8S","Cor one, Ori ori, Sax ola, Lus meg, Syl atr, Syl com",899,920,947,952,1265
"?",146,"Aurignac/507/20200529_100000.wav","Greater Whitethroat",7,0.85,"0.8716",6,"10M 59S, 14M 12S, 16M 21S, 17M 17S, 23M 44S, 24M 11S, 26M 38S, 26M 52S, 26M 53S","Cor one, Ori ori, Sax ola, Lus meg, Syl atr, Syl com",659,659,NA,NA,NA
"?",147,"Aurignac/507/20200529_130000.wav","Black Kite",1,0.9,"0.9252",6,"22M 47S","Syl atr, Syl com, Ori ori, Tur mer, Emb cir, Pha col",1367,NA,NA,NA,NA
"?",147,"Aurignac/507/20200529_130000.wav","Cirl Bunting",3,0.95,"0.9845",6,"7M 3S, 7M 40S, 7M 41S, 7M 42S, 7M 48S, 7M 49S, 7M 50S, 7M 56S, 8M 2S, 8M 35S, 8M 37S, 18M 21S, 18M 26S, 18M 27S, 18M 28S, 18M 34S, 18M 35S, 18M 36S, 18M 37S, 22M 22S, 22M 29S, 22M 57S, 22M 58S, 22M 59S, 23M 9S, 23M 11S, 23M 20S, 23M 30S, 23M 31S, 23M 43S, 23M 55S","Syl atr, Syl com, Ori ori, Tur mer, Emb cir, Pha col",423,460,461,469,515
"?",147,"Aurignac/507/20200529_130000.wav","Greater Whitethroat",10,0.95,"0.9768",6,"1M 0S, 2M 15S, 2M 38S, 2M 44S, 13M 43S, 24M 21S, 24M 27S, 24M 28S, 24M 29S, 24M 30S, 24M 31S, 24M 32S, 24M 33S, 24M 34S, 24M 35S, 24M 36S, 24M 37S, 24M 38S, 24M 41S, 24M 42S, 24M 43S, 25M 50S","Syl atr, Syl com, Ori ori, Tur mer, Emb cir, Pha col",60,60,1467,1467,1467
"?",147,"Aurignac/507/20200529_130000.wav","Rock Bunting",11,0.75,"0.7702",6,"20M 59S","Syl atr, Syl com, Ori ori, Tur mer, Emb cir, Pha col",1259,NA,NA,NA,NA
"?",147,"Aurignac/507/20200529_140000.wav","Black Kite",1,0.9,"0.9252",6,"26M 24S","Syl atr, Syl com, Ori ori, Tur mer, Emb cir, Pha col",1584,1584,NA,NA,NA
"?",147,"Aurignac/507/20200529_140000.wav","European Stonechat",8,0.85,"0.8708",6,"29M 20S","Syl atr, Syl com, Ori ori, Tur mer, Emb cir, Pha col",1760,NA,NA,NA,NA
"?",147,"Aurignac/507/20200529_150000.wav","Cirl Bunting",3,0.95,"0.9845",6,"20M 2S, 20M 3S, 20M 4S, 20M 9S, 20M 10S, 20M 11S, 20M 15S, 20M 17S, 20M 18S, 20M 22S, 20M 23S, 20M 30S, 20M 31S, 20M 32S, 20M 33S, 20M 39S, 20M 40S, 20M 41S, 20M 47S, 20M 54S, 20M 55S, 20M 56S, 21M 2S, 21M 3S, 21M 4S, 21M 10S, 21M 11S, 21M 12S, 21M 13S, 21M 18S, 21M 19S, 21M 20S, 21M 21S, 21M 26S, 21M 27S, 21M 28S, 21M 29S, 21M 34S, 21M 35S, 21M 36S, 21M 37S, 21M 42S, 21M 43S, 21M 44S, 21M 45S, 21M 54S, 21M 55S, 21M 56S, 21M 57S, 22M 5S, 22M 6S, 22M 7S, 22M 8S, 22M 15S, 22M 16S, 22M 17S, 22M 18S, 22M 25S, 22M 26S, 22M 27S, 22M 34S, 22M 35S, 22M 36S, 22M 37S, 22M 44S, 22M 45S, 22M 46S, 22M 55S, 22M 56S, 22M 57S, 22M 58S, 23M 6S, 23M 7S, 23M 25S, 23M 26S, 23M 27S, 23M 28S, 23M 35S, 23M 36S, 23M 37S, 23M 38S, 23M 45S, 23M 46S, 23M 47S, 23M 48S","Syl atr, Syl com, Ori ori, Tur mer, Emb cir, Pha col",1202,1202,1202,1202,1211
"?",147,"Aurignac/507/20200529_150000.wav","Common Buzzard",4,0.85,"0.8896",6,"24M 5S","Syl atr, Syl com, Ori ori, Tur mer, Emb cir, Pha col",1445,1445,1445,NA,NA
"?",147,"Aurignac/507/20200529_150000.wav","Eurasian Golden Oriole",5,0.75,"0.7603",6,"4M 56S","Syl atr, Syl com, Ori ori, Tur mer, Emb cir, Pha col",296,NA,NA,NA,NA
"?",147,"Aurignac/507/20200529_150000.wav","Eurasian Green Woodpecker",6,0.95,"0.9565",6,"9M 44S, 9M 45S, 15M 14S, 15M 15S, 15M 16S, 15M 17S, 15M 18S, 15M 19S, 15M 22S, 15M 23S, 15M 28S, 15M 29S, 15M 30S, 15M 31S, 15M 33S, 15M 34S, 15M 37S, 15M 38S, 15M 42S, 16M 0S, 16M 1S, 17M 0S, 17M 1S","Syl atr, Syl com, Ori ori, Tur mer, Emb cir, Pha col",584,584,915,915,915
"?",147,"Aurignac/507/20200529_150000.wav","Great Spotted Woodpecker",9,0.8,"0.8179",6,"9M 26S, 19M 49S","Syl atr, Syl com, Ori ori, Tur mer, Emb cir, Pha col",566,566,NA,NA,NA
"?",147,"Aurignac/507/20200529_150000.wav","Greater Whitethroat",10,0.95,"0.9768",6,"59S, 1M 10S, 1M 26S, 1M 27S","Syl atr, Syl com, Ori ori, Tur mer, Emb cir, Pha col",59,NA,NA,NA,NA
"?",147,"Aurignac/507/20200529_160000.wav","Black Kite",1,0.9,"0.9252",6,"23M 17S","Syl atr, Syl com, Ori ori, Tur mer, Emb cir, Pha col",1397,1397,1397,1397,NA
"?",147,"Aurignac/507/20200529_160000.wav","Black Woodpecker",2,0.75,"0.7774",6,"20M 58S","Syl atr, Syl com, Ori ori, Tur mer, Emb cir, Pha col",1258,NA,NA,NA,NA
"?",147,"Aurignac/507/20200529_160000.wav","Cirl Bunting",3,0.95,"0.9845",6,"21M 55S, 21M 56S, 22M 52S, 24M 45S, 25M 42S, 27M 18S, 27M 19S, 27M 24S, 27M 25S, 27M 26S, 27M 38S, 27M 39S, 27M 40S, 27M 45S, 27M 46S, 27M 47S, 27M 48S","Syl atr, Syl com, Ori ori, Tur mer, Emb cir, Pha col",1315,1315,1316,1658,1667
"?",147,"Aurignac/507/20200529_160000.wav","European Greenfinch",7,0.75,"0.7877",6,"27M 10S","Syl atr, Syl com, Ori ori, Tur mer, Emb cir, Pha col",1630,NA,NA,NA,NA
"?",147,"Aurignac/507/20200529_160000.wav","European Stonechat",8,0.85,"0.8708",6,"14M 10S, 21M 22S, 21M 59S, 22M 0S, 22M 1S, 22M 8S, 22M 9S","Syl atr, Syl com, Ori ori, Tur mer, Emb cir, Pha col",850,850,1282,NA,NA
"?",147,"Aurignac/507/20200529_160000.wav","Greater Whitethroat",10,0.95,"0.9768",6,"15M 36S, 15M 53S, 22M 4S, 22M 20S, 26M 11S","Syl atr, Syl com, Ori ori, Tur mer, Emb cir, Pha col",936,1324,1324,NA,NA
"?",148,"Aurignac/533/20200529_000000.wav","Common Quail",2,0.9,"0.9143",1,"20M 18S","Lus meg",1218,1218,NA,NA,NA
"?",148,"Aurignac/533/20200529_030000.wav","Common Nightingale",1,0.8,"0.8198",1,"20M 40S, 20M 57S, 21M 20S, 24M 48S, 25M 33S","Lus meg",1240,1533,NA,NA,NA
"?",148,"Aurignac/533/20200529_030000.wav","Common Quail",2,0.9,"0.9143",1,"39S, 10M 20S, 17M 36S, 18M 53S, 27M 26S, 27M 27S, 27M 28S, 27M 29S, 27M 30S, 27M 31S, 27M 32S, 27M 33S, 29M 17S, 29M 19S, 29M 20S, 29M 40S, 29M 41S","Lus meg",39,39,1056,1648,NA
"?",148,"Aurignac/533/20200529_030000.wav","Wood Lark",3,0.8,"0.8385",1,"2M 55S, 3M 55S, 5M 16S, 5M 44S, 5M 45S, 8M 12S, 8M 13S, 9M 8S, 9M 9S, 9M 37S, 13M 21S, 15M 31S, 19M 19S, 22M 15S, 23M 49S, 23M 50S","Lus meg",175,175,NA,NA,NA
"?",149,"Aurignac/533/20200529_070000.wav","Cirl Bunting",2,0.9,"0.9496",7,"1M 47S, 2M 36S","Syl atr, Phy col, Tur mer, Cor one, Lus meg, Cuc can, Emb cir",107,NA,NA,NA,NA
"?",149,"Aurignac/533/20200529_070000.wav","Common Chiffchaff",3,0.75,"0.7740",7,"16M 38S","Syl atr, Phy col, Tur mer, Cor one, Lus meg, Cuc can, Emb cir",998,NA,NA,NA,NA
"?",149,"Aurignac/533/20200529_070000.wav","Common Quail",4,0.8,"0.8191",7,"13M 49S","Syl atr, Phy col, Tur mer, Cor one, Lus meg, Cuc can, Emb cir",829,829,NA,NA,NA
"?",149,"Aurignac/533/20200529_070000.wav","Eurasian Golden Oriole",5,0.8,"0.8056",7,"29M 43S","Syl atr, Phy col, Tur mer, Cor one, Lus meg, Cuc can, Emb cir",1783,1783,NA,NA,NA
"?",149,"Aurignac/533/20200529_070000.wav","European Bee-eater",6,0.75,"0.7936",7,"7M 18S","Syl atr, Phy col, Tur mer, Cor one, Lus meg, Cuc can, Emb cir",438,NA,NA,NA,NA
"?",149,"Aurignac/533/20200529_070000.wav","European Goldfinch",7,0.9,"0.9097",7,"18M 36S, 18M 38S, 18M 39S, 18M 40S, 18M 41S, 18M 43S, 18M 45S","Syl atr, Phy col, Tur mer, Cor one, Lus meg, Cuc can, Emb cir",1116,1118,NA,NA,NA
"?",149,"Aurignac/533/20200529_070000.wav","European Turtle-Dove",8,0.75,"0.7788",7,"3M 12S","Syl atr, Phy col, Tur mer, Cor one, Lus meg, Cuc can, Emb cir",192,NA,NA,NA,NA
"?",149,"Aurignac/533/20200529_070000.wav","Wood Lark",12,0.8,"0.8467",7,"9M 47S, 9M 50S, 10M 2S, 11M 42S, 14M 50S","Syl atr, Phy col, Tur mer, Cor one, Lus meg, Cuc can, Emb cir",587,590,NA,NA,NA
"?",149,"Aurignac/533/20200529_080000.wav","Black Kite",1,0.8,"0.8460",7,"11M 50S, 16M 2S, 21M 50S, 21M 51S, 21M 52S, 23M 47S, 23M 48S","Syl atr, Phy col, Tur mer, Cor one, Lus meg, Cuc can, Emb cir",710,962,NA,NA,NA
"?",149,"Aurignac/533/20200529_080000.wav","Short-toed Treecreeper",11,0.95,"0.9650",7,"11M 6S, 11M 20S, 11M 21S, 13M 26S, 13M 27S, 14M 25S, 15M 29S, 15M 49S, 15M 50S, 15M 51S, 15M 57S, 15M 58S, 16M 8S, 16M 19S, 16M 20S, 17M 12S, 17M 13S, 17M 34S, 17M 48S, 17M 57S, 18M 15S, 18M 16S, 18M 29S, 18M 30S, 18M 31S, 18M 52S, 19M 4S, 19M 5S, 19M 21S, 19M 22S, 19M 23S, 19M 32S, 19M 34S, 19M 42S, 19M 43S, 19M 44S, 19M 51S, 19M 52S, 19M 53S, 20M 0S, 20M 1S, 20M 2S, 20M 9S, 20M 10S, 20M 11S, 20M 25S, 20M 26S, 20M 27S, 20M 28S, 20M 40S, 20M 49S, 20M 56S, 20M 58S, 21M 8S, 21M 9S, 21M 10S, 21M 20S, 21M 23S, 21M 30S, 21M 32S, 21M 33S, 21M 59S, 22M 0S, 22M 1S, 23M 34S, 23M 35S, 23M 36S, 24M 39S, 25M 1S, 25M 2S, 25M 3S, 25M 4S, 26M 24S, 26M 35S, 26M 36S, 26M 37S, 26M 52S, 26M 53S, 27M 3S, 27M 4S, 27M 20S, 27M 21S, 27M 33S, 27M 47S, 27M 48S, 27M 49S, 28M 58S, 28M 59S, 29M 17S, 29M 43S, 29M 44S, 29M 46S","Syl atr, Phy col, Tur mer, Cor one, Lus meg, Cuc can, Emb cir",666,666,666,666,1319
"?",149,"Aurignac/533/20200529_090000.wav","Cirl Bunting",2,0.9,"0.9496",7,"16M 15S, 16M 16S, 16M 17S, 16M 22S, 16M 23S, 16M 24S, 16M 25S, 16M 30S, 16M 31S, 16M 32S, 17M 41S, 17M 49S, 17M 56S, 17M 57S, 18M 0S, 18M 1S, 18M 2S, 18M 5S, 18M 12S, 18M 14S, 18M 17S, 18M 18S, 18M 29S, 18M 30S, 18M 35S, 18M 36S, 18M 41S, 18M 57S, 20M 51S, 20M 52S, 20M 53S, 20M 54S, 21M 18S, 21M 38S, 21M 39S, 21M 40S, 22M 6S, 22M 7S, 22M 8S, 22M 9S, 22M 20S, 22M 21S, 22M 37S, 22M 38S, 22M 39S, 22M 45S, 23M 25S, 23M 43S, 23M 44S, 24M 33S, 24M 35S, 24M 43S","Syl atr, Phy col, Tur mer, Cor one, Lus meg, Cuc can, Emb cir",975,975,977,1116,NA
"?",149,"Aurignac/533/20200529_090000.wav","Greater Whitethroat",9,0.8,"0.8243",7,"1M 48S, 2M 3S, 2M 36S, 2M 37S, 2M 48S, 3M 5S","Syl atr, Phy col, Tur mer, Cor one, Lus meg, Cuc can, Emb cir",108,156,NA,NA,NA
"?",149,"Aurignac/533/20200529_090000.wav","Rock Bunting",10,0.75,"0.7983",7,"25M 44S","Syl atr, Phy col, Tur mer, Cor one, Lus meg, Cuc can, Emb cir",1544,NA,NA,NA,NA
"?",149,"Aurignac/533/20200529_100000.wav","European Goldfinch",7,0.9,"0.9097",7,"44S, 45S, 46S","Syl atr, Phy col, Tur mer, Cor one, Lus meg, Cuc can, Emb cir",44,44,44,44,NA
"?",150,"Aurignac/533/20200529_130000.wav","Black Kite",1,0.95,"0.9668",4,"6M 17S","Syl atr, Pas dom, But but, Cor one",377,NA,NA,NA,NA
"?",150,"Aurignac/533/20200529_130000.wav","Eurasian Blackcap",3,0.75,"0.7655",4,"25M 5S","Syl atr, Pas dom, But but, Cor one",1505,NA,NA,NA,NA
"?",150,"Aurignac/533/20200529_130000.wav","European Goldfinch",4,0.95,"0.9504",4,"3M 41S, 3M 45S, 3M 46S, 3M 50S, 4M 43S, 5M 12S, 5M 13S, 7M 8S, 7M 9S","Syl atr, Pas dom, But but, Cor one",221,225,225,NA,NA
"?",150,"Aurignac/533/20200529_140000.wav","Black Kite",1,0.95,"0.9668",4,"24M 47S, 24M 48S, 28M 15S, 28M 16S, 28M 17S, 29M 49S, 29M 50S, 29M 51S","Syl atr, Pas dom, But but, Cor one",1487,1487,1487,1487,1487
"?",150,"Aurignac/533/20200529_140000.wav","Zitting Cisticola",5,0.9,"0.9415",4,"26M 57S, 26M 58S, 26M 59S, 27M 0S, 27M 4S, 27M 5S, 27M 9S, 27M 10S","Syl atr, Pas dom, But but, Cor one",1617,1617,1618,1618,NA
"?",150,"Aurignac/533/20200529_150000.wav","Black Kite",1,0.95,"0.9668",4,"7M 50S, 8M 10S, 8M 11S, 8M 12S, 8M 39S, 8M 41S, 8M 42S, 8M 43S","Syl atr, Pas dom, But but, Cor one",470,470,470,470,491
"?",150,"Aurignac/533/20200529_150000.wav","European Goldfinch",4,0.95,"0.9504",4,"3M 2S, 3M 3S, 3M 4S, 3M 11S, 3M 12S, 3M 16S, 3M 17S, 3M 18S, 3M 19S, 3M 23S, 3M 24S, 3M 29S, 3M 30S, 3M 32S, 3M 34S, 3M 35S, 3M 36S, 3M 40S, 3M 41S, 3M 42S, 3M 43S, 3M 44S, 3M 45S, 3M 46S, 3M 47S, 3M 48S, 3M 49S, 3M 50S, 3M 51S, 3M 54S, 3M 55S, 3M 56S, 3M 57S, 4M 0S, 4M 1S, 9M 25S, 9M 26S, 9M 27S, 13M 30S","Syl atr, Pas dom, But but, Cor one",182,182,196,203,235
"?",150,"Aurignac/533/20200529_160000.wav","Black Kite",1,0.95,"0.9668",4,"12M 16S, 12M 18S, 12M 19S, 28M 33S, 29M 11S","Syl atr, Pas dom, But but, Cor one",736,738,739,NA,NA
"?",150,"Aurignac/533/20200529_160000.wav","Common Buzzard",2,0.8,"0.8456",4,"28M 37S, 28M 38S, 28M 39S","Syl atr, Pas dom, But but, Cor one",1717,1717,NA,NA,NA
"?",150,"Aurignac/533/20200529_160000.wav","European Goldfinch",4,0.95,"0.9504",4,"2M 18S, 2M 52S, 2M 53S, 2M 56S, 2M 58S","Syl atr, Pas dom, But but, Cor one",138,138,173,NA,NA
