"n_recordings_sampled","sample_number","minimum_confidence_threshold","n_species_correctly_detected","n_species_incorrectly_detected","total_species_detected"
20,132,0.9,7,1,37
20,133,0.25,11,23,31
20,133,0.85,8,3,31
20,133,0.9,8,2,31
20,134,0.25,18,24,31
20,134,0.85,14,3,31
20,134,0.9,11,2,31
20,135,0.25,16,15,31
20,135,0.85,9,3,31
20,135,0.9,7,0,31
20,136,0.25,12,28,31
20,136,0.85,9,4,31
20,136,0.9,9,1,31
20,137,0.25,19,24,33
20,137,0.85,7,2,33
20,137,0.9,7,0,33
20,138,0.25,18,24,38
20,138,0.85,8,3,38
20,138,0.9,8,2,38
20,139,0.25,14,17,31
20,139,0.85,7,0,31
20,139,0.9,7,0,31
20,140,0.25,14,27,30
20,140,0.85,6,1,30
20,140,0.9,5,1,30
20,141,0.25,20,26,37
20,141,0.85,10,2,37
20,141,0.9,10,0,37
20,142,0.25,21,22,36
20,142,0.85,10,2,36
20,142,0.9,7,0,36
20,143,0.25,15,21,30
20,143,0.85,11,2,30
20,143,0.9,9,2,30
20,144,0.25,19,23,38
20,144,0.85,17,4,38
20,144,0.9,15,1,38
20,145,0.25,15,20,32
20,145,0.85,10,4,32
20,145,0.9,8,1,32
20,146,0.25,11,18,30
20,146,0.85,8,3,30
20,146,0.9,7,0,30
20,147,0.25,9,25,21
20,147,0.85,4,1,21
20,147,0.9,2,0,21
20,148,0.25,14,21,33
20,148,0.85,7,4,33
20,148,0.9,6,1,33
20,149,0.25,17,17,36
20,149,0.85,12,1,36
20,149,0.9,10,0,36
20,150,0.25,17,28,32
20,150,0.85,9,2,32
20,150,0.9,8,0,32
20,151,0.25,17,24,37
20,151,0.85,7,1,37
20,151,0.9,7,0,37
20,152,0.25,17,17,32
20,152,0.85,14,1,32
20,152,0.9,11,0,32
20,153,0.25,15,18,27
20,153,0.85,7,2,27
20,153,0.9,6,0,27
20,154,0.25,14,15,31
20,154,0.85,9,1,31
20,154,0.9,8,0,31
20,155,0.25,17,22,38
20,155,0.85,12,1,38
20,155,0.9,11,1,38
20,156,0.25,14,26,34
20,156,0.85,7,2,34
20,156,0.9,5,1,34
20,157,0.25,13,22,34
20,157,0.85,9,1,34
20,157,0.9,7,1,34
20,158,0.25,19,20,36
20,158,0.85,12,2,36
20,158,0.9,12,1,36
20,159,0.25,12,18,30
20,159,0.85,7,3,30
20,159,0.9,7,2,30
20,160,0.25,16,16,35
20,160,0.85,7,1,35
20,160,0.9,7,0,35
20,161,0.25,20,24,36
20,161,0.85,11,1,36
20,161,0.9,9,1,36
20,162,0.25,15,26,30
20,162,0.85,10,2,30
20,162,0.9,8,0,30
20,163,0.25,19,22,37
20,163,0.85,13,2,37
20,163,0.9,13,2,37
20,164,0.25,15,19,34
20,164,0.85,10,4,34
20,164,0.9,9,3,34
20,165,0.25,17,24,39
20,165,0.85,11,2,39
20,165,0.9,9,1,39
20,166,0.25,20,19,38
20,166,0.85,9,0,38
20,166,0.9,6,0,38
20,167,0.25,12,28,30
20,167,0.85,5,3,30
20,167,0.9,4,1,30
20,168,0.25,14,16,23
20,168,0.85,8,3,23
20,168,0.9,7,1,23
20,169,0.25,15,19,36
20,169,0.85,11,1,36
20,169,0.9,9,1,36
20,170,0.25,17,20,31
20,170,0.85,13,1,31
20,170,0.9,13,1,31
20,171,0.25,17,19,34
20,171,0.85,11,1,34
20,171,0.9,9,0,34
20,172,0.25,15,26,28
20,172,0.85,9,0,28
20,172,0.9,8,0,28
20,173,0.25,16,22,34
20,173,0.85,11,1,34
20,173,0.9,11,1,34
20,174,0.25,19,19,30
20,174,0.85,15,1,30
20,174,0.9,11,0,30
20,175,0.25,16,27,31
20,175,0.85,11,2,31
20,175,0.9,10,1,31
20,176,0.25,17,27,32
20,176,0.85,11,3,32
20,176,0.9,11,1,32
20,177,0.25,12,29,26
20,177,0.85,5,2,26
20,177,0.9,5,1,26
20,178,0.25,16,22,30
20,178,0.85,13,3,30
20,178,0.9,12,2,30
20,179,0.25,16,21,35
20,179,0.85,10,2,35
20,179,0.9,9,2,35
20,180,0.25,16,24,31
20,180,0.85,7,2,31
20,180,0.9,7,1,31
20,181,0.25,19,21,34
20,181,0.85,12,0,34
20,181,0.9,10,0,34
20,182,0.25,18,17,35
20,182,0.85,9,1,35
20,182,0.9,8,0,35
20,183,0.25,18,19,33
20,183,0.85,13,2,33
20,183,0.9,12,0,33
20,184,0.25,23,18,38
20,184,0.85,13,1,38
20,184,0.9,12,0,38
20,185,0.25,16,17,35
20,185,0.85,9,1,35
20,185,0.9,8,0,35
20,186,0.25,8,24,28
20,186,0.85,8,5,28
20,186,0.9,7,2,28
20,187,0.25,16,20,36
20,187,0.85,14,4,36
20,187,0.9,13,1,36
20,188,0.25,14,14,33
20,188,0.85,7,0,33
20,188,0.9,6,0,33
30,1,0.25,21,18,36
30,1,0.85,14,2,36
30,1,0.9,12,0,36
30,2,0.25,15,29,35
30,2,0.85,10,7,35
30,2,0.9,8,2,35
30,3,0.25,22,20,34
30,3,0.85,15,5,34
30,3,0.9,14,3,34
30,4,0.25,22,28,41
30,4,0.85,16,5,41
30,4,0.9,15,2,41
30,5,0.25,20,29,41
30,5,0.85,13,2,41
30,5,0.9,9,0,41
30,6,0.25,16,28,37
30,6,0.85,11,4,37
30,6,0.9,10,2,37
30,7,0.25,14,28,35
30,7,0.85,8,2,35
30,7,0.9,6,1,35
30,8,0.25,20,28,34
30,8,0.85,13,2,34
30,8,0.9,9,1,34
30,9,0.25,23,25,43
30,9,0.85,13,1,43
30,9,0.9,11,0,43
30,10,0.25,16,25,36
30,10,0.85,10,1,36
30,10,0.9,9,0,36
30,11,0.25,19,22,39
30,11,0.85,11,1,39
30,11,0.9,9,1,39
30,12,0.25,17,29,39
30,12,0.85,8,4,39
30,12,0.9,7,1,39
30,13,0.25,17,35,33
30,13,0.85,10,5,33
30,13,0.9,8,2,33
30,14,0.25,15,27,39
30,14,0.85,9,2,39
30,14,0.9,7,1,39
30,15,0.25,21,24,36
30,15,0.85,13,2,36
30,15,0.9,12,0,36
30,16,0.25,21,32,38
30,16,0.85,10,5,38
30,16,0.9,8,5,38
30,17,0.25,19,31,31
30,17,0.85,10,5,31
30,17,0.9,9,2,31
30,18,0.25,22,28,44
30,18,0.85,12,3,44
30,18,0.9,11,2,44
30,19,0.25,25,24,43
30,19,0.85,15,0,43
30,19,0.9,13,0,43
30,20,0.25,25,27,44
30,20,0.85,20,3,44
30,20,0.9,17,2,44
30,21,0.25,16,26,37
30,21,0.85,10,3,37
30,21,0.9,9,1,37
30,22,0.25,22,30,38
30,22,0.85,15,4,38
30,22,0.9,11,2,38
30,23,0.25,20,28,39
30,23,0.85,13,3,39
30,23,0.9,11,1,39
30,24,0.25,17,31,37
30,24,0.85,8,2,37
30,24,0.9,8,1,37
30,25,0.25,23,30,39
30,25,0.85,15,3,39
30,25,0.9,14,1,39
30,26,0.25,18,27,34
30,26,0.85,15,6,34
30,26,0.9,14,1,34
30,27,0.25,16,32,30
30,27,0.85,7,3,30
30,27,0.9,5,2,30
30,28,0.25,24,21,44
30,28,0.85,15,1,44
30,28,0.9,13,0,44
30,29,0.25,23,31,42
30,29,0.85,17,7,42
30,29,0.9,15,3,42
30,30,0.25,22,29,43
30,30,0.85,13,5,43
30,30,0.9,11,2,43
30,31,0.25,21,18,40
30,31,0.85,14,1,40
30,31,0.9,13,0,40
30,32,0.25,23,26,38
30,32,0.85,15,1,38
30,32,0.9,14,0,38
30,33,0.25,18,27,34
30,33,0.85,13,4,34
30,33,0.9,11,3,34
30,34,0.25,24,30,39
30,34,0.85,16,3,39
30,34,0.9,16,2,39
30,35,0.25,26,29,45
30,35,0.85,16,5,45
30,35,0.9,14,2,45
30,36,0.25,18,30,32
30,36,0.85,10,2,32
30,36,0.9,8,2,32
30,37,0.25,21,27,41
30,37,0.85,11,2,41
30,37,0.9,8,1,41
30,38,0.25,17,26,37
30,38,0.85,11,2,37
30,38,0.9,8,1,37
30,39,0.25,20,28,39
30,39,0.85,12,3,39
30,39,0.9,11,3,39
30,40,0.25,18,34,33
30,40,0.85,11,5,33
30,40,0.9,10,2,33
30,41,0.25,24,38,45
30,41,0.85,16,1,45
30,41,0.9,14,1,45
30,42,0.25,15,24,39
30,42,0.85,10,3,39
30,42,0.9,10,1,39
30,43,0.25,18,33,36
30,43,0.85,13,3,36
30,43,0.9,11,2,36
30,44,0.25,25,27,39
30,44,0.85,17,2,39
30,44,0.9,15,2,39
30,45,0.25,23,32,44
30,45,0.85,10,1,44
30,45,0.9,9,0,44
30,46,0.25,19,22,40
30,46,0.85,17,2,40
30,46,0.9,16,1,40
30,47,0.25,20,25,38
30,47,0.85,12,1,38
30,47,0.9,10,1,38
30,48,0.25,19,30,36
30,48,0.85,8,4,36
30,48,0.9,6,2,36
30,49,0.25,18,26,33
30,49,0.85,12,4,33
30,49,0.9,9,1,33
30,50,0.25,21,26,40
30,50,0.85,14,6,40
30,50,0.9,13,0,40
30,51,0.25,19,26,36
30,51,0.85,14,2,36
30,51,0.9,13,0,36
30,52,0.25,27,37,39
30,52,0.85,15,4,39
30,52,0.9,11,0,39
30,53,0.25,21,36,40
30,53,0.85,10,3,40
30,53,0.9,8,1,40
30,54,0.25,22,25,37
30,54,0.85,13,1,37
30,54,0.9,13,1,37
30,55,0.25,25,28,38
30,55,0.85,12,1,38
30,55,0.9,10,1,38
30,56,0.25,20,29,39
30,56,0.85,10,2,39
30,56,0.9,7,1,39
30,57,0.25,25,24,48
30,57,0.85,17,2,48
30,57,0.9,13,1,48
30,58,0.25,19,21,35
30,58,0.85,12,3,35
30,58,0.9,10,1,35
30,59,0.25,21,24,39
30,59,0.85,13,4,39
30,59,0.9,12,1,39
30,60,0.25,22,30,41
30,60,0.85,15,5,41
30,60,0.9,13,2,41
30,61,0.25,23,23,36
30,61,0.85,15,1,36
30,61,0.9,14,0,36
30,62,0.25,21,28,40
30,62,0.85,15,2,40
30,62,0.9,12,0,40
30,63,0.25,22,29,38
30,63,0.85,15,4,38
30,63,0.9,12,2,38
30,64,0.25,17,26,36
30,64,0.85,7,3,36
30,64,0.9,6,2,36
30,65,0.25,17,23,39
30,65,0.85,12,3,39
30,65,0.9,10,0,39
30,66,0.25,24,23,36
30,66,0.85,18,6,36
30,66,0.9,18,3,36
30,67,0.25,22,29,43
30,67,0.85,13,4,43
30,67,0.9,12,2,43
30,68,0.25,19,28,39
30,68,0.85,11,4,39
30,68,0.9,11,3,39
30,69,0.25,25,27,39
30,69,0.85,11,3,39
30,69,0.9,9,2,39
30,70,0.25,22,20,35
30,70,0.85,11,2,35
30,70,0.9,10,1,35
30,71,0.25,20,31,35
30,71,0.85,17,5,35
30,71,0.9,17,4,35
30,72,0.25,21,27,41
30,72,0.85,13,3,41
30,72,0.9,10,2,41
30,73,0.25,20,31,33
30,73,0.85,11,3,33
30,73,0.9,9,0,33
30,74,0.25,20,36,35
30,74,0.85,12,4,35
30,74,0.9,9,3,35
30,75,0.25,20,32,36
30,75,0.85,13,6,36
30,75,0.9,11,1,36
30,76,0.25,19,35,38
30,76,0.85,7,2,38
30,76,0.9,4,1,38
30,77,0.25,19,28,28
30,77,0.85,5,5,28
30,77,0.9,4,1,28
30,78,0.25,24,31,39
30,78,0.85,17,3,39
30,78,0.9,13,0,39
30,79,0.25,27,25,40
30,79,0.85,19,4,40
30,79,0.9,16,1,40
30,80,0.25,21,29,34
30,80,0.85,15,7,34
30,80,0.9,12,2,34
30,81,0.25,23,26,43
30,81,0.85,16,5,43
30,81,0.9,12,1,43
30,82,0.25,19,26,41
30,82,0.85,14,3,41
30,82,0.9,11,0,41
30,83,0.25,29,27,45
30,83,0.85,20,3,45
30,83,0.9,18,1,45
30,84,0.25,24,27,44
30,84,0.85,18,3,44
30,84,0.9,13,1,44
30,85,0.25,18,24,35
30,85,0.85,10,4,35
30,85,0.9,7,1,35
30,86,0.25,19,28,35
30,86,0.85,9,3,35
30,86,0.9,8,3,35
30,87,0.25,17,22,32
30,87,0.85,7,4,32
30,87,0.9,6,0,32
30,88,0.25,22,31,38
30,88,0.85,13,3,38
30,88,0.9,11,0,38
30,89,0.25,25,29,42
30,89,0.85,17,4,42
30,89,0.9,15,1,42
30,90,0.25,20,28,39
30,90,0.85,12,3,39
30,90,0.9,10,2,39
30,91,0.25,20,32,35
30,91,0.85,11,5,35
30,91,0.9,9,3,35
30,92,0.25,18,29,41
30,92,0.85,13,4,41
30,92,0.9,13,1,41
30,93,0.25,25,30,43
30,93,0.85,14,2,43
30,93,0.9,13,1,43
30,94,0.25,24,29,41
30,94,0.85,16,4,41
30,94,0.9,13,2,41
30,95,0.25,24,26,39
30,95,0.85,14,3,39
30,95,0.9,10,2,39
30,96,0.25,24,28,44
30,96,0.85,15,2,44
30,96,0.9,14,1,44
30,97,0.25,21,28,39
30,97,0.85,14,3,39
30,97,0.9,13,0,39
30,98,0.25,23,22,43
30,98,0.85,16,2,43
30,98,0.9,14,2,43
30,99,0.25,19,33,42
30,99,0.85,15,5,42
30,99,0.9,10,1,42
30,100,0.25,22,28,40
30,100,0.85,15,4,40
30,100,0.9,12,2,40
30,101,0.25,19,34,40
30,101,0.85,9,3,40
30,101,0.9,7,1,40
30,102,0.25,28,24,45
30,102,0.85,17,1,45
30,102,0.9,14,1,45
30,103,0.25,19,28,28
30,103,0.85,9,3,28
30,103,0.9,7,0,28
30,104,0.25,19,30,40
30,104,0.85,12,4,40
30,104,0.9,11,1,40
30,105,0.25,22,35,39
30,105,0.85,12,5,39
30,105,0.9,12,2,39
30,106,0.25,25,29,42
30,106,0.85,16,4,42
30,106,0.9,15,1,42
30,107,0.25,24,27,44
30,107,0.85,11,1,44
30,107,0.9,9,0,44
30,108,0.25,26,26,41
30,108,0.85,18,2,41
30,108,0.9,14,1,41
30,109,0.25,22,30,44
30,109,0.85,14,4,44
30,109,0.9,11,1,44
30,110,0.25,25,29,40
30,110,0.85,16,4,40
30,110,0.9,15,3,40
30,111,0.25,20,28,39
30,111,0.85,14,2,39
30,111,0.9,13,2,39
30,112,0.25,21,28,42
30,112,0.85,12,2,42
30,112,0.9,10,1,42
30,113,0.25,27,29,43
30,113,0.85,17,2,43
30,113,0.9,12,1,43
30,114,0.25,19,26,45
30,114,0.85,13,1,45
30,114,0.9,10,0,45
30,115,0.25,20,26,37
30,115,0.85,16,4,37
30,115,0.9,15,3,37
30,116,0.25,21,22,36
30,116,0.85,13,1,36
30,116,0.9,12,1,36
30,117,0.25,23,25,43
30,117,0.85,19,6,43
30,117,0.9,16,1,43
30,118,0.25,19,29,34
30,118,0.85,14,3,34
30,118,0.9,12,2,34
30,119,0.25,26,18,42
30,119,0.85,16,3,42
30,119,0.9,11,0,42
30,120,0.25,13,26,37
30,120,0.85,6,1,37
30,120,0.9,4,0,37
30,121,0.25,21,25,36
30,121,0.85,12,3,36
30,121,0.9,9,1,36
30,122,0.25,25,31,40
30,122,0.85,18,2,40
30,122,0.9,15,0,40
30,123,0.25,17,21,33
30,123,0.85,11,3,33
30,123,0.9,8,2,33
30,124,0.25,22,23,34
30,124,0.85,9,1,34
30,124,0.9,6,0,34
30,125,0.25,19,32,36
30,125,0.85,13,4,36
30,125,0.9,13,2,36
30,126,0.25,21,23,39
30,126,0.85,11,1,39
30,126,0.9,10,0,39
30,127,0.25,21,29,37
30,127,0.85,11,2,37
30,127,0.9,10,0,37
30,128,0.25,21,30,37
30,128,0.85,15,4,37
30,128,0.9,14,3,37
30,129,0.25,17,22,38
30,129,0.85,14,4,38
30,129,0.9,11,0,38
30,130,0.25,16,22,38
30,130,0.85,13,2,38
30,130,0.9,10,1,38
30,131,0.25,18,29,40
30,131,0.85,12,3,40
30,131,0.9,11,1,40
30,132,0.25,20,23,37
30,132,0.85,14,4,37
30,132,0.9,13,0,37
30,133,0.25,23,29,36
30,133,0.85,14,5,36
30,133,0.9,10,1,36
30,134,0.25,18,27,38
30,134,0.85,11,1,38
30,134,0.9,11,0,38
30,135,0.25,21,26,36
30,135,0.85,10,1,36
30,135,0.9,10,1,36
30,136,0.25,21,21,42
30,136,0.85,16,3,42
30,136,0.9,16,1,42
30,137,0.25,25,28,47
30,137,0.85,16,4,47
30,137,0.9,13,1,47
30,138,0.25,21,27,39
30,138,0.85,12,3,39
30,138,0.9,11,2,39
30,139,0.25,22,23,37
30,139,0.85,11,1,37
30,139,0.9,9,1,37
30,140,0.25,19,22,42
30,140,0.85,13,0,42
30,140,0.9,13,0,42
30,141,0.25,23,28,42
30,141,0.85,15,5,42
30,141,0.9,14,2,42
30,142,0.25,17,27,35
30,142,0.85,9,1,35
30,142,0.9,6,1,35
30,143,0.25,14,23,32
30,143,0.85,9,4,32
30,143,0.9,9,0,32
30,144,0.25,17,26,39
30,144,0.85,10,0,39
30,144,0.9,9,0,39
30,145,0.25,21,31,35
30,145,0.85,10,6,35
30,145,0.9,10,5,35
30,146,0.25,21,30,38
30,146,0.85,14,3,38
30,146,0.9,13,2,38
30,147,0.25,23,27,45
30,147,0.85,17,4,45
30,147,0.9,16,2,45
30,148,0.25,21,29,40
30,148,0.85,12,3,40
30,148,0.9,9,0,40
30,149,0.25,23,34,37
30,149,0.85,12,4,37
30,149,0.9,11,3,37
30,150,0.25,23,31,39
30,150,0.85,14,3,39
30,150,0.9,11,0,39
30,151,0.25,19,26,39
30,151,0.85,14,2,39
30,151,0.9,11,1,39
30,152,0.25,20,33,42
30,152,0.85,14,3,42
30,152,0.9,11,1,42
30,153,0.25,26,24,37
30,153,0.85,17,2,37
30,153,0.9,17,2,37
30,154,0.25,21,23,41
30,154,0.85,14,3,41
30,154,0.9,12,1,41
30,155,0.25,20,30,39
30,155,0.85,11,4,39
30,155,0.9,10,2,39
30,156,0.25,16,26,34
30,156,0.85,13,2,34
30,156,0.9,10,1,34
30,157,0.25,19,31,45
30,157,0.85,12,4,45
30,157,0.9,10,0,45
30,158,0.25,12,24,25
30,158,0.85,9,3,25
30,158,0.9,7,1,25
30,159,0.25,17,17,36
30,159,0.85,9,2,36
30,159,0.9,8,1,36
30,160,0.25,20,27,40
30,160,0.85,13,4,40
30,160,0.9,11,1,40
30,161,0.25,22,32,41
30,161,0.85,11,3,41
30,161,0.9,10,2,41
30,162,0.25,20,26,37
30,162,0.85,10,1,37
30,162,0.9,9,0,37
30,163,0.25,17,21,36
30,163,0.85,10,1,36
30,163,0.9,9,1,36
30,164,0.25,17,28,33
30,164,0.85,9,4,33
30,164,0.9,7,2,33
30,165,0.25,18,28,37
30,165,0.85,9,0,37
30,165,0.9,9,0,37
30,166,0.25,19,29,38
30,166,0.85,14,2,38
30,166,0.9,12,1,38
30,167,0.25,20,24,40
30,167,0.85,15,2,40
30,167,0.9,14,1,40
30,168,0.25,19,24,37
30,168,0.85,10,0,37
30,168,0.9,8,0,37
30,169,0.25,22,25,45
30,169,0.85,15,3,45
30,169,0.9,9,0,45
30,170,0.25,22,37,38
30,170,0.85,18,7,38
30,170,0.9,17,3,38
30,171,0.25,28,32,42
30,171,0.85,16,4,42
30,171,0.9,14,0,42
30,172,0.25,21,33,35
30,172,0.85,10,2,35
30,172,0.9,10,2,35
30,173,0.25,21,21,37
30,173,0.85,15,5,37
30,173,0.9,14,2,37
30,174,0.25,18,23,36
30,174,0.85,13,2,36
30,174,0.9,12,0,36
30,175,0.25,20,31,45
30,175,0.85,12,3,45
30,175,0.9,10,1,45
30,176,0.25,19,21,37
30,176,0.85,13,2,37
30,176,0.9,11,0,37
30,177,0.25,20,23,39
30,177,0.85,15,6,39
30,177,0.9,14,2,39
40,1,0.25,25,36,42
40,1,0.85,17,4,42
40,1,0.9,15,1,42
40,2,0.25,18,28,37
40,2,0.85,13,3,37
40,2,0.9,9,0,37
40,3,0.25,25,35,42
40,3,0.85,16,4,42
40,3,0.9,14,4,42
40,4,0.25,25,36,39
