"confidence_threshold","TP","FP","TN","FN","TPR","FPR","recall","precision","F_score1","F_score2","F_score3"
0.89,18,0,38702,1054,0.0167910447761194,0,0.0167910447761194,1,0.0330275229357798,0.225,0.633008356545961
0.9,16,0,38702,1056,0.0149253731343284,0,0.0149253731343284,1,0.0294117647058824,0.204819277108434,0.604790419161677
0.91,13,0,38702,1059,0.0121268656716418,0,0.0121268656716418,1,0.023963133640553,0.17265625,0.5535413153457
0.92,12,0,38702,1060,0.0111940298507463,0,0.0111940298507463,1,0.022140221402214,0.161392405063291,0.533450704225352
0.93,12,0,38702,1060,0.0111940298507463,0,0.0111940298507463,1,0.022140221402214,0.161392405063291,0.533450704225352
0.94,10,0,38702,1062,0.00932835820895522,0,0.00932835820895522,1,0.0184842883548983,0.137987012987013,0.487451737451737
0.95,8,0,38702,1064,0.00746268656716418,0,0.00746268656716418,1,0.0148148148148148,0.113333333333333,0.431623931623932
0.96,7,0,38702,1065,0.00652985074626866,0,0.00652985074626866,1,0.0129749768303985,0.100506756756757,0.398984198645598
0.97,4,0,38702,1068,0.00373134328358209,0,0.00373134328358209,1,0.00743494423791822,0.0598591549295775,0.27445652173913
0.98,3,0,38702,1069,0.00279850746268657,0,0.00279850746268657,1,0.00558139534883721,0.0455357142857143,0.220845481049563
0.99,1,0,38702,1071,0.000932835820895522,0,0.000932835820895522,1,0.00186393289841566,0.015625,0.0861774744027304
