"n_recordings_sampled","sample_number","minimum_confidence_threshold","n_species_correctly_detected","n_species_incorrectly_detected","total_species_detected"
20,87,0.85,8,1,27
20,88,0.15,20,9,32
20,88,0.6,14,2,32
20,88,0.85,8,1,32
20,89,0.15,19,12,35
20,89,0.6,10,4,35
20,89,0.85,6,3,35
20,90,0.15,17,13,45
20,90,0.6,13,2,45
20,90,0.85,12,2,45
20,91,0.15,17,12,42
20,91,0.6,12,3,42
20,91,0.85,10,1,42
20,92,0.15,14,20,32
20,92,0.6,8,3,32
20,92,0.85,4,1,32
20,93,0.15,22,8,44
20,93,0.6,18,2,44
20,93,0.85,8,0,44
20,94,0.15,20,9,37
20,94,0.6,16,3,37
20,94,0.85,11,1,37
20,95,0.15,16,10,32
20,95,0.6,9,1,32
20,95,0.85,8,1,32
20,96,0.15,17,14,32
20,96,0.6,11,4,32
20,96,0.85,6,3,32
20,97,0.15,17,13,33
20,97,0.6,10,4,33
20,97,0.85,7,1,33
20,98,0.15,19,14,41
20,98,0.6,12,1,41
20,98,0.85,9,0,41
20,99,0.15,23,7,47
20,99,0.6,17,3,47
20,99,0.85,15,2,47
20,100,0.15,16,13,31
20,100,0.6,11,3,31
20,100,0.85,7,1,31
20,101,0.15,18,14,41
20,101,0.6,13,4,41
20,101,0.85,11,1,41
20,102,0.15,14,10,31
20,102,0.6,10,1,31
20,102,0.85,7,0,31
20,103,0.15,11,10,26
20,103,0.6,8,1,26
20,103,0.85,5,0,26
20,104,0.15,17,13,32
20,104,0.6,11,2,32
20,104,0.85,10,1,32
20,105,0.15,17,10,35
20,105,0.6,13,2,35
20,105,0.85,10,2,35
20,106,0.15,12,11,34
20,106,0.6,9,3,34
20,106,0.85,5,3,34
20,107,0.15,16,7,33
20,107,0.6,12,2,33
20,107,0.85,8,1,33
20,108,0.15,18,5,41
20,108,0.6,13,1,41
20,108,0.85,8,1,41
20,109,0.15,12,13,35
20,109,0.6,10,2,35
20,109,0.85,8,1,35
20,110,0.15,14,13,34
20,110,0.6,13,3,34
20,110,0.85,12,0,34
20,111,0.15,19,9,34
20,111,0.6,12,2,34
20,111,0.85,9,1,34
20,112,0.15,18,14,36
20,112,0.6,13,2,36
20,112,0.85,9,1,36
20,113,0.15,15,12,32
20,113,0.6,11,3,32
20,113,0.85,7,3,32
20,114,0.15,12,12,26
20,114,0.6,7,3,26
20,114,0.85,4,1,26
20,115,0.15,16,18,30
20,115,0.6,8,3,30
20,115,0.85,7,2,30
20,116,0.15,15,8,32
20,116,0.6,13,1,32
20,116,0.85,9,1,32
20,117,0.15,15,15,27
20,117,0.6,14,3,27
20,117,0.85,11,1,27
20,118,0.15,23,11,44
20,118,0.6,14,3,44
20,118,0.85,11,1,44
20,119,0.15,11,11,36
20,119,0.6,11,2,36
20,119,0.85,9,0,36
20,120,0.15,15,13,38
20,120,0.6,11,3,38
20,120,0.85,9,2,38
20,121,0.15,17,11,31
20,121,0.6,10,2,31
20,121,0.85,6,2,31
20,122,0.15,18,15,38
20,122,0.6,12,2,38
20,122,0.85,7,1,38
20,123,0.15,15,8,34
20,123,0.6,13,1,34
20,123,0.85,9,1,34
20,124,0.15,19,18,39
20,124,0.6,15,4,39
20,124,0.85,11,2,39
20,125,0.15,11,15,22
20,125,0.6,7,3,22
20,125,0.85,7,2,22
20,126,0.15,20,15,35
20,126,0.6,12,3,35
20,126,0.85,10,2,35
20,127,0.15,14,15,39
20,127,0.6,12,4,39
20,127,0.85,9,3,39
20,128,0.15,13,8,33
20,128,0.6,12,2,33
20,128,0.85,12,1,33
20,129,0.15,14,10,33
20,129,0.6,9,2,33
20,129,0.85,7,0,33
20,130,0.15,17,17,34
20,130,0.6,11,5,34
20,130,0.85,10,3,34
20,131,0.15,12,11,28
20,131,0.6,9,1,28
20,131,0.85,6,1,28
20,132,0.15,15,14,32
20,132,0.6,7,2,32
20,132,0.85,6,1,32
20,133,0.15,19,11,37
20,133,0.6,14,2,37
20,133,0.85,12,1,37
20,134,0.15,15,16,29
20,134,0.6,9,2,29
20,134,0.85,7,2,29
20,135,0.15,13,9,30
20,135,0.6,6,3,30
20,135,0.85,4,1,30
20,136,0.15,16,12,29
20,136,0.6,13,1,29
20,136,0.85,10,0,29
20,137,0.15,18,7,39
20,137,0.6,12,2,39
20,137,0.85,9,1,39
20,138,0.15,18,9,31
20,138,0.6,12,3,31
20,138,0.85,9,3,31
20,139,0.15,14,13,29
20,139,0.6,9,1,29
20,139,0.85,6,1,29
20,140,0.15,14,15,34
20,140,0.6,9,2,34
20,140,0.85,5,2,34
20,141,0.15,17,11,31
20,141,0.6,14,3,31
20,141,0.85,11,1,31
20,142,0.15,12,12,33
20,142,0.6,9,2,33
20,142,0.85,7,2,33
20,143,0.15,16,13,35
20,143,0.6,10,2,35
20,143,0.85,7,2,35
20,144,0.15,19,7,41
20,144,0.6,14,1,41
20,144,0.85,11,0,41
20,145,0.15,19,15,31
20,145,0.6,13,4,31
20,145,0.85,7,2,31
20,146,0.15,15,14,34
20,146,0.6,9,0,34
20,146,0.85,7,0,34
20,147,0.15,8,8,30
20,147,0.6,6,2,30
20,147,0.85,5,2,30
20,148,0.15,16,10,29
20,148,0.6,13,3,29
20,148,0.85,9,2,29
20,149,0.15,16,17,37
20,149,0.6,16,3,37
20,149,0.85,13,1,37
20,150,0.15,19,8,36
20,150,0.6,14,1,36
20,150,0.85,13,1,36
20,151,0.15,13,14,31
20,151,0.6,9,4,31
20,151,0.85,5,3,31
20,152,0.15,25,14,42
20,152,0.6,19,3,42
20,152,0.85,13,1,42
20,153,0.15,18,13,33
20,153,0.6,13,2,33
20,153,0.85,10,1,33
20,154,0.15,17,14,37
20,154,0.6,15,0,37
20,154,0.85,12,0,37
20,155,0.15,20,8,38
20,155,0.6,15,2,38
20,155,0.85,9,1,38
20,156,0.15,17,19,40
20,156,0.6,10,4,40
20,156,0.85,7,2,40
20,157,0.15,12,14,26
20,157,0.6,4,3,26
20,157,0.85,4,3,26
20,158,0.15,13,12,28
20,158,0.6,13,2,28
20,158,0.85,9,2,28
20,159,0.15,13,11,36
20,159,0.6,11,4,36
20,159,0.85,9,3,36
20,160,0.15,19,15,38
20,160,0.6,13,3,38
20,160,0.85,7,1,38
20,161,0.15,16,10,35
20,161,0.6,11,2,35
20,161,0.85,7,1,35
20,162,0.15,22,13,43
20,162,0.6,14,4,43
20,162,0.85,11,1,43
20,163,0.15,16,14,33
20,163,0.6,11,2,33
20,163,0.85,7,0,33
20,164,0.15,17,17,34
20,164,0.6,12,3,34
20,164,0.85,7,2,34
20,165,0.15,17,14,31
20,165,0.6,12,6,31
20,165,0.85,8,4,31
20,166,0.15,20,16,41
20,166,0.6,16,5,41
20,166,0.85,11,2,41
20,167,0.15,19,15,34
20,167,0.6,16,2,34
20,167,0.85,11,2,34
20,168,0.15,23,10,45
20,168,0.6,19,4,45
20,168,0.85,14,2,45
20,169,0.15,21,13,37
20,169,0.6,15,1,37
20,169,0.85,10,0,37
20,170,0.15,15,11,33
20,170,0.6,10,2,33
20,170,0.85,7,1,33
20,171,0.15,16,12,35
20,171,0.6,11,2,35
20,171,0.85,8,2,35
20,172,0.15,21,7,40
20,172,0.6,12,1,40
20,172,0.85,8,1,40
20,173,0.15,17,14,40
20,173,0.6,12,4,40
20,173,0.85,7,3,40
20,174,0.15,13,7,30
20,174,0.6,9,1,30
20,174,0.85,7,0,30
20,175,0.15,17,10,32
20,175,0.6,11,3,32
20,175,0.85,9,3,32
20,176,0.15,23,10,45
20,176,0.6,16,2,45
20,176,0.85,11,1,45
20,177,0.15,17,10,37
20,177,0.6,9,2,37
20,177,0.85,6,2,37
20,178,0.15,16,10,31
20,178,0.6,16,3,31
20,178,0.85,13,2,31
20,179,0.15,18,17,30
20,179,0.6,12,4,30
20,179,0.85,11,2,30
20,180,0.15,23,13,41
20,180,0.6,15,1,41
20,180,0.85,11,1,41
20,181,0.15,15,11,36
20,181,0.6,12,2,36
20,181,0.85,9,1,36
20,182,0.15,9,11,29
20,182,0.6,6,4,29
20,182,0.85,4,1,29
20,183,0.15,13,20,30
20,183,0.6,10,1,30
20,183,0.85,5,1,30
20,184,0.15,14,16,32
20,184,0.6,12,5,32
20,184,0.85,9,2,32
20,185,0.15,22,11,49
20,185,0.6,14,1,49
20,185,0.85,10,0,49
20,186,0.15,14,10,33
20,186,0.6,8,1,33
20,186,0.85,5,1,33
20,187,0.15,18,15,33
20,187,0.6,14,2,33
20,187,0.85,9,1,33
20,188,0.15,21,12,37
20,188,0.6,14,2,37
20,188,0.85,12,0,37
20,189,0.15,15,13,31
20,189,0.6,9,4,31
20,189,0.85,4,2,31
20,190,0.15,23,12,37
20,190,0.6,15,2,37
20,190,0.85,11,1,37
20,191,0.15,17,17,36
20,191,0.6,14,4,36
20,191,0.85,12,3,36
20,192,0.15,12,9,31
20,192,0.6,8,3,31
20,192,0.85,8,2,31
20,193,0.15,18,14,36
20,193,0.6,11,3,36
20,193,0.85,8,2,36
20,194,0.15,13,15,32
20,194,0.6,9,2,32
20,194,0.85,8,2,32
20,195,0.15,20,9,37
20,195,0.6,16,1,37
20,195,0.85,10,1,37
20,196,0.15,20,13,33
20,196,0.6,15,3,33
20,196,0.85,12,3,33
20,197,0.15,16,20,35
20,197,0.6,10,3,35
20,197,0.85,8,2,35
20,198,0.15,17,11,41
20,198,0.6,8,4,41
20,198,0.85,8,2,41
20,199,0.15,15,12,31
20,199,0.6,8,4,31
20,199,0.85,5,4,31
20,200,0.15,18,11,39
20,200,0.6,12,2,39
20,200,0.85,7,1,39
20,201,0.15,17,11,35
20,201,0.6,13,4,35
20,201,0.85,10,2,35
20,202,0.15,20,8,35
20,202,0.6,14,2,35
20,202,0.85,10,1,35
20,203,0.15,15,9,29
20,203,0.6,7,1,29
20,203,0.85,6,1,29
20,204,0.15,20,13,41
20,204,0.6,15,3,41
20,204,0.85,9,3,41
20,205,0.15,17,14,35
20,205,0.6,13,3,35
20,205,0.85,10,2,35
20,206,0.15,19,11,31
20,206,0.6,14,5,31
20,206,0.85,8,2,31
20,207,0.15,14,17,29
20,207,0.6,8,2,29
20,207,0.85,7,1,29
20,208,0.15,21,8,44
20,208,0.6,17,2,44
20,208,0.85,12,2,44
20,209,0.15,14,17,32
20,209,0.6,10,3,32
20,209,0.85,5,2,32
20,210,0.15,16,12,29
20,210,0.6,12,1,29
20,210,0.85,8,1,29
20,211,0.15,12,12,30
20,211,0.6,10,3,30
20,211,0.85,9,1,30
20,212,0.15,17,14,30
20,212,0.6,12,3,30
20,212,0.85,9,0,30
20,213,0.15,18,14,39
20,213,0.6,13,4,39
20,213,0.85,8,0,39
20,214,0.15,14,11,36
20,214,0.6,9,2,36
20,214,0.85,6,1,36
20,215,0.15,16,11,37
20,215,0.6,12,3,37
20,215,0.85,7,2,37
20,216,0.15,15,14,32
20,216,0.6,11,2,32
20,216,0.85,7,2,32
20,217,0.15,19,13,42
20,217,0.6,9,4,42
20,217,0.85,8,2,42
20,218,0.15,14,12,27
20,218,0.6,12,2,27
20,218,0.85,8,1,27
20,219,0.15,18,10,38
20,219,0.6,13,1,38
20,219,0.85,9,1,38
20,220,0.15,15,7,35
20,220,0.6,9,1,35
20,220,0.85,5,0,35
20,221,0.15,19,13,37
20,221,0.6,15,4,37
20,221,0.85,7,3,37
20,222,0.15,13,18,26
20,222,0.6,8,2,26
20,222,0.85,5,1,26
20,223,0.15,19,11,38
20,223,0.6,14,1,38
20,223,0.85,9,0,38
20,224,0.15,15,17,35
20,224,0.6,8,5,35
20,224,0.85,6,3,35
20,225,0.15,23,10,39
20,225,0.6,16,4,39
20,225,0.85,12,3,39
20,226,0.15,14,8,32
20,226,0.6,9,1,32
20,226,0.85,5,1,32
20,227,0.15,17,8,30
20,227,0.6,11,2,30
20,227,0.85,10,1,30
20,228,0.15,14,12,30
20,228,0.6,9,5,30
20,228,0.85,7,3,30
20,229,0.15,15,12,33
20,229,0.6,9,2,33
20,229,0.85,8,1,33
20,230,0.15,21,12,41
20,230,0.6,15,3,41
20,230,0.85,10,0,41
20,231,0.15,16,14,37
20,231,0.6,11,6,37
20,231,0.85,7,4,37
20,232,0.15,20,8,38
20,232,0.6,12,1,38
20,232,0.85,10,1,38
20,233,0.15,14,11,33
20,233,0.6,10,1,33
20,233,0.85,7,1,33
20,234,0.15,18,6,38
20,234,0.6,16,1,38
20,234,0.85,11,0,38
20,235,0.15,19,19,33
20,235,0.6,10,3,33
20,235,0.85,6,2,33
20,236,0.15,20,11,40
20,236,0.6,12,1,40
20,236,0.85,10,1,40
30,1,0.15,19,14,40
30,1,0.6,15,2,40
30,1,0.85,11,1,40
30,2,0.15,19,17,35
30,2,0.6,13,4,35
30,2,0.85,10,1,35
30,3,0.15,23,17,43
30,3,0.6,17,6,43
30,3,0.85,15,1,43
30,4,0.15,25,12,45
30,4,0.6,18,4,45
30,4,0.85,16,4,45
30,5,0.15,21,10,46
30,5,0.6,15,1,46
30,5,0.85,11,1,46
30,6,0.15,25,14,43
30,6,0.6,21,1,43
30,6,0.85,18,1,43
30,7,0.15,27,18,45
30,7,0.6,24,6,45
30,7,0.85,18,2,45
30,8,0.15,21,18,39
30,8,0.6,15,2,39
30,8,0.85,11,1,39
30,9,0.15,23,10,44
30,9,0.6,16,3,44
30,9,0.85,11,1,44
30,10,0.15,24,18,45
30,10,0.6,18,6,45
30,10,0.85,13,4,45
30,11,0.15,24,14,37
30,11,0.6,16,4,37
30,11,0.85,14,2,37
30,12,0.15,17,17,43
30,12,0.6,12,4,43
30,12,0.85,11,2,43
30,13,0.15,21,14,49
30,13,0.6,14,3,49
30,13,0.85,12,2,49
30,14,0.15,19,11,33
30,14,0.6,18,4,33
30,14,0.85,14,3,33
30,15,0.15,20,21,38
30,15,0.6,15,4,38
30,15,0.85,9,1,38
30,16,0.15,16,22,38
30,16,0.6,12,5,38
30,16,0.85,8,2,38
30,17,0.15,18,20,46
30,17,0.6,11,3,46
30,17,0.85,7,1,46
30,18,0.15,20,11,43
30,18,0.6,16,2,43
30,18,0.85,11,1,43
30,19,0.15,22,21,46
30,19,0.6,14,4,46
30,19,0.85,11,2,46
30,20,0.15,24,14,50
30,20,0.6,18,7,50
30,20,0.85,16,4,50
30,21,0.15,20,11,36
30,21,0.6,16,6,36
30,21,0.85,9,2,36
30,22,0.15,19,14,44
30,22,0.6,15,4,44
30,22,0.85,10,1,44
30,23,0.15,24,8,46
30,23,0.6,19,2,46
30,23,0.85,13,0,46
30,24,0.15,21,13,40
30,24,0.6,19,2,40
30,24,0.85,15,1,40
30,25,0.15,22,14,51
30,25,0.6,15,3,51
30,25,0.85,13,2,51
30,26,0.15,25,13,43
30,26,0.6,19,2,43
30,26,0.85,15,2,43
30,27,0.15,21,11,38
30,27,0.6,17,1,38
30,27,0.85,11,1,38
30,28,0.15,18,11,40
30,28,0.6,15,3,40
30,28,0.85,11,2,40
30,29,0.15,17,11,43
30,29,0.6,14,2,43
30,29,0.85,13,1,43
30,30,0.15,19,17,39
30,30,0.6,18,2,39
30,30,0.85,14,1,39
30,31,0.15,27,15,45
30,31,0.6,20,6,45
30,31,0.85,14,3,45
30,32,0.15,22,13,43
30,32,0.6,16,2,43
30,32,0.85,15,2,43
30,33,0.15,23,17,44
30,33,0.6,15,4,44
30,33,0.85,10,3,44
30,34,0.15,15,19,31
30,34,0.6,10,4,31
30,34,0.85,6,3,31
30,35,0.15,16,19,46
30,35,0.6,10,3,46
30,35,0.85,9,2,46
30,36,0.15,23,20,44
30,36,0.6,18,3,44
30,36,0.85,15,2,44
30,37,0.15,18,14,41
30,37,0.6,13,2,41
30,37,0.85,7,1,41
30,38,0.15,18,20,44
30,38,0.6,13,3,44
30,38,0.85,10,3,44
30,39,0.15,19,20,41
30,39,0.6,15,4,41
30,39,0.85,8,2,41
30,40,0.15,21,15,45
30,40,0.6,14,5,45
30,40,0.85,13,2,45
30,41,0.15,22,16,47
30,41,0.6,17,2,47
30,41,0.85,12,2,47
30,42,0.15,23,20,43
30,42,0.6,17,3,43
30,42,0.85,11,2,43
30,43,0.15,17,19,39
30,43,0.6,12,4,39
30,43,0.85,9,4,39
30,44,0.15,21,9,42
30,44,0.6,15,2,42
30,44,0.85,11,1,42
30,45,0.15,21,15,36
30,45,0.6,18,1,36
30,45,0.85,11,1,36
30,46,0.15,17,14,41
30,46,0.6,12,2,41
30,46,0.85,8,2,41
30,47,0.15,24,11,47
30,47,0.6,18,3,47
30,47,0.85,15,3,47
30,48,0.15,24,9,40
30,48,0.6,16,3,40
30,48,0.85,13,2,40
30,49,0.15,25,12,42
30,49,0.6,19,2,42
30,49,0.85,11,1,42
30,50,0.15,20,12,41
30,50,0.6,16,1,41
30,50,0.85,10,1,41
30,51,0.15,20,11,42
30,51,0.6,13,1,42
30,51,0.85,11,1,42
30,52,0.15,24,19,46
30,52,0.6,20,6,46
30,52,0.85,13,2,46
30,53,0.15,24,15,49
30,53,0.6,20,3,49
30,53,0.85,16,3,49
30,54,0.15,17,19,36
30,54,0.6,11,3,36
30,54,0.85,9,1,36
30,55,0.15,16,18,33
30,55,0.6,11,3,33
30,55,0.85,9,2,33
30,56,0.15,18,14,40
30,56,0.6,12,1,40
30,56,0.85,12,1,40
30,57,0.15,20,15,36
30,57,0.6,17,2,36
30,57,0.85,13,1,36
30,58,0.15,23,17,47
30,58,0.6,17,4,47
30,58,0.85,13,1,47
30,59,0.15,21,12,38
30,59,0.6,13,1,38
30,59,0.85,10,0,38
30,60,0.15,24,14,43
30,60,0.6,18,4,43
30,60,0.85,11,1,43
30,61,0.15,21,17,45
30,61,0.6,17,4,45
30,61,0.85,14,2,45
30,62,0.15,21,18,43
30,62,0.6,15,2,43
30,62,0.85,11,2,43
30,63,0.15,25,18,43
30,63,0.6,19,6,43
30,63,0.85,14,2,43
30,64,0.15,29,14,47
30,64,0.6,23,1,47
30,64,0.85,17,1,47
30,65,0.15,18,17,44
30,65,0.6,15,1,44
30,65,0.85,13,1,44
30,66,0.15,21,14,40
30,66,0.6,15,4,40
30,66,0.85,10,3,40
30,67,0.15,24,13,47
30,67,0.6,18,4,47
30,67,0.85,14,1,47
30,68,0.15,19,16,42
30,68,0.6,13,5,42
30,68,0.85,6,3,42
30,69,0.15,22,10,43
30,69,0.6,15,2,43
30,69,0.85,12,1,43
30,70,0.15,25,18,44
30,70,0.6,18,3,44
30,70,0.85,10,2,44
30,71,0.15,21,15,37
30,71,0.6,15,3,37
30,71,0.85,14,2,37
30,72,0.15,18,16,40
30,72,0.6,15,4,40
30,72,0.85,11,4,40
30,73,0.15,24,20,45
30,73,0.6,18,3,45
30,73,0.85,12,2,45
30,74,0.15,23,19,43
30,74,0.6,19,3,43
30,74,0.85,11,2,43
30,75,0.15,19,14,43
30,75,0.6,13,3,43
30,75,0.85,9,2,43
30,76,0.15,19,18,39
30,76,0.6,16,3,39
30,76,0.85,12,2,39
30,77,0.15,24,14,43
30,77,0.6,15,2,43
30,77,0.85,10,2,43
30,78,0.15,23,17,41
30,78,0.6,16,6,41
30,78,0.85,13,3,41
30,79,0.15,24,8,44
30,79,0.6,17,1,44
30,79,0.85,10,1,44
30,80,0.15,19,18,44
30,80,0.6,13,1,44
30,80,0.85,7,1,44
30,81,0.15,23,21,43
30,81,0.6,17,4,43
30,81,0.85,10,3,43
30,82,0.15,22,9,43
30,82,0.6,15,3,43
30,82,0.85,11,2,43
30,83,0.15,17,13,37
30,83,0.6,16,3,37
30,83,0.85,13,2,37
30,84,0.15,22,15,41
30,84,0.6,14,2,41
30,84,0.85,12,1,41
30,85,0.15,21,13,41
30,85,0.6,16,4,41
30,85,0.85,10,2,41
30,86,0.15,18,20,42
30,86,0.6,14,3,42
30,86,0.85,11,1,42
30,87,0.15,23,12,42
30,87,0.6,19,2,42
30,87,0.85,15,2,42
30,88,0.15,23,13,44
30,88,0.6,17,6,44
30,88,0.85,13,3,44
30,89,0.15,22,15,37
30,89,0.6,20,4,37
30,89,0.85,14,1,37
30,90,0.15,22,15,43
30,90,0.6,16,3,43
30,90,0.85,9,2,43
30,91,0.15,20,19,36
30,91,0.6,14,4,36
30,91,0.85,10,3,36
30,92,0.15,24,15,47
30,92,0.6,18,2,47
30,92,0.85,13,2,47
30,93,0.15,21,17,40
30,93,0.6,15,5,40
30,93,0.85,10,2,40
30,94,0.15,21,12,42
30,94,0.6,16,2,42
30,94,0.85,15,2,42
30,95,0.15,22,13,40
30,95,0.6,16,2,40
30,95,0.85,13,0,40
30,96,0.15,21,13,46
30,96,0.6,14,1,46
30,96,0.85,10,1,46
30,97,0.15,20,16,49
30,97,0.6,16,2,49
30,97,0.85,13,0,49
30,98,0.15,29,14,49
30,98,0.6,24,5,49
30,98,0.85,21,1,49
30,99,0.15,16,16,40
30,99,0.6,12,2,40
30,99,0.85,11,1,40
30,100,0.15,24,14,43
30,100,0.6,18,5,43
30,100,0.85,14,1,43
30,101,0.15,20,9,45
30,101,0.6,14,2,45
30,101,0.85,7,2,45
30,102,0.15,21,14,39
30,102,0.6,18,2,39
30,102,0.85,12,1,39
30,103,0.15,22,15,43
30,103,0.6,18,3,43
30,103,0.85,12,1,43
30,104,0.15,26,21,45
30,104,0.6,20,5,45
30,104,0.85,13,3,45
30,105,0.15,26,13,47
30,105,0.6,20,4,47
30,105,0.85,14,2,47
30,106,0.15,19,11,38
30,106,0.6,12,1,38
30,106,0.85,9,1,38
30,107,0.15,20,14,45
30,107,0.6,14,2,45
30,107,0.85,10,1,45
30,108,0.15,19,14,43
30,108,0.6,15,2,43
30,108,0.85,14,1,43
30,109,0.15,16,15,39
30,109,0.6,10,2,39
30,109,0.85,8,1,39
30,110,0.15,28,14,48
30,110,0.6,22,4,48
30,110,0.85,13,2,48
30,111,0.15,25,16,51
30,111,0.6,16,2,51
30,111,0.85,13,2,51
30,112,0.15,18,15,37
30,112,0.6,13,3,37
30,112,0.85,10,1,37
30,113,0.15,19,14,48
30,113,0.6,14,1,48
30,113,0.85,10,1,48
30,114,0.15,18,14,40
30,114,0.6,14,2,40
30,114,0.85,11,1,40
30,115,0.15,20,18,38
30,115,0.6,14,4,38
30,115,0.85,10,2,38
30,116,0.15,29,13,48
30,116,0.6,20,2,48
30,116,0.85,13,1,48
30,117,0.15,22,16,36
30,117,0.6,16,4,36
30,117,0.85,14,3,36
30,118,0.15,22,15,46
30,118,0.6,16,2,46
30,118,0.85,11,0,46
30,119,0.15,23,20,36
30,119,0.6,16,4,36
30,119,0.85,10,2,36
30,120,0.15,24,16,45
30,120,0.6,17,4,45
30,120,0.85,11,2,45
30,121,0.15,21,14,46
30,121,0.6,15,3,46
30,121,0.85,13,2,46
30,122,0.15,25,16,44
30,122,0.6,20,4,44
30,122,0.85,17,1,44
30,123,0.15,23,17,46
30,123,0.6,19,1,46
30,123,0.85,16,1,46
30,124,0.15,27,21,43
30,124,0.6,17,3,43
30,124,0.85,9,3,43
30,125,0.15,14,13,36
30,125,0.6,13,4,36
30,125,0.85,9,2,36
30,126,0.15,17,16,37
30,126,0.6,12,1,37
30,126,0.85,7,1,37
30,127,0.15,24,15,47
30,127,0.6,17,4,47
30,127,0.85,14,3,47
30,128,0.15,20,18,43
30,128,0.6,13,2,43
30,128,0.85,8,1,43
30,129,0.15,20,16,35
30,129,0.6,13,3,35
30,129,0.85,9,3,35
30,130,0.15,19,12,40
30,130,0.6,16,4,40
30,130,0.85,12,2,40
30,131,0.15,24,19,41
30,131,0.6,20,4,41
30,131,0.85,10,3,41
30,132,0.15,17,19,41
30,132,0.6,13,2,41
30,132,0.85,8,2,41
30,133,0.15,20,17,40
30,133,0.6,18,3,40
30,133,0.85,11,2,40
30,134,0.15,19,16,38
30,134,0.6,14,1,38
30,134,0.85,11,1,38
30,135,0.15,18,9,38
30,135,0.6,13,2,38
30,135,0.85,12,1,38
30,136,0.15,20,15,48
30,136,0.6,16,3,48
30,136,0.85,11,2,48
30,137,0.15,23,18,42
30,137,0.6,16,4,42
30,137,0.85,14,3,42
30,138,0.15,22,15,38
30,138,0.6,15,2,38
30,138,0.85,9,2,38
30,139,0.15,19,15,43
30,139,0.6,13,5,43
30,139,0.85,10,4,43
30,140,0.15,21,20,40
30,140,0.6,14,4,40
30,140,0.85,9,2,40
30,141,0.15,19,10,44
30,141,0.6,13,2,44
30,141,0.85,11,1,44
30,142,0.15,19,14,43
30,142,0.6,13,3,43
30,142,0.85,8,2,43
30,143,0.15,21,12,42
30,143,0.6,15,3,42
30,143,0.85,12,1,42
30,144,0.15,18,13,42
30,144,0.6,11,3,42
30,144,0.85,7,2,42
30,145,0.15,23,14,46
30,145,0.6,18,2,46
30,145,0.85,14,1,46
30,146,0.15,20,13,35
30,146,0.6,13,3,35
30,146,0.85,11,2,35
30,147,0.15,22,15,43
30,147,0.6,15,2,43
30,147,0.85,10,2,43
30,148,0.15,21,17,40
30,148,0.6,18,6,40
30,148,0.85,15,1,40
30,149,0.15,27,11,47
30,149,0.6,19,1,47
30,149,0.85,14,1,47
30,150,0.15,21,14,45
30,150,0.6,17,3,45
30,150,0.85,12,0,45
30,151,0.15,18,22,41
30,151,0.6,16,4,41
30,151,0.85,11,3,41
30,152,0.15,19,15,42
30,152,0.6,14,3,42
30,152,0.85,10,3,42
30,153,0.15,25,12,40
30,153,0.6,18,2,40
30,153,0.85,13,1,40
30,154,0.15,23,13,45
30,154,0.6,17,4,45
30,154,0.85,13,1,45
30,155,0.15,22,15,44
30,155,0.6,12,5,44
30,155,0.85,10,3,44
30,156,0.15,22,13,44
30,156,0.6,17,3,44
30,156,0.85,12,2,44
30,157,0.15,21,11,45
30,157,0.6,16,2,45
30,157,0.85,11,1,45
30,158,0.15,28,15,52
30,158,0.6,21,2,52
30,158,0.85,14,1,52
30,159,0.15,25,14,47
30,159,0.6,20,3,47
30,159,0.85,14,3,47
30,160,0.15,21,14,49
30,160,0.6,19,3,49
30,160,0.85,15,3,49
30,161,0.15,23,14,41
30,161,0.6,19,3,41
30,161,0.85,15,2,41
30,162,0.15,19,12,35
30,162,0.6,15,4,35
30,162,0.85,11,2,35
30,163,0.15,24,12,46
30,163,0.6,15,2,46
30,163,0.85,14,2,46
30,164,0.15,24,20,39
30,164,0.6,18,4,39
30,164,0.85,13,3,39
30,165,0.15,24,13,38
30,165,0.6,16,2,38
30,165,0.85,9,1,38
30,166,0.15,26,16,48
30,166,0.6,19,5,48
30,166,0.85,14,3,48
30,167,0.15,18,10,34
30,167,0.6,11,3,34
30,167,0.85,11,1,34
30,168,0.15,18,17,42
30,168,0.6,14,4,42
30,168,0.85,11,2,42
30,169,0.15,18,14,42
30,169,0.6,14,3,42
30,169,0.85,12,2,42
30,170,0.15,22,14,43
30,170,0.6,19,3,43
30,170,0.85,14,1,43
30,171,0.15,19,15,38
30,171,0.6,14,2,38
30,171,0.85,10,1,38
30,172,0.15,20,11,38
30,172,0.6,13,3,38
30,172,0.85,12,2,38
30,173,0.15,24,18,39
30,173,0.6,16,2,39
30,173,0.85,10,2,39
30,174,0.15,20,21,38
30,174,0.6,16,5,38
30,174,0.85,14,3,38
30,175,0.15,27,17,45
30,175,0.6,21,3,45
30,175,0.85,13,3,45
30,176,0.15,22,9,45
30,176,0.6,16,1,45
30,176,0.85,14,0,45
30,177,0.15,21,15,38
30,177,0.6,18,3,38
30,177,0.85,13,2,38
30,178,0.15,17,16,38
30,178,0.6,11,3,38
30,178,0.85,10,1,38
30,179,0.15,20,17,38
30,179,0.6,14,7,38
30,179,0.85,10,3,38
30,180,0.15,20,14,41
30,180,0.6,16,1,41
30,180,0.85,12,0,41
30,181,0.15,23,16,45
30,181,0.6,19,4,45
30,181,0.85,15,3,45
30,182,0.15,25,17,48
30,182,0.6,18,2,48
30,182,0.85,11,1,48
30,183,0.15,17,12,37
