"recording_id","initial_time","final_time","species","total_time","min_code_n_ind","correctly_identified"
164,4,7,"Sylvia atricapilla",2.95,4,FALSE
164,5,8,"Hippolais polyglotta",3,4,FALSE
164,5,8,"Passer domesticus",3,4,FALSE
164,5,8,"Sylvia atricapilla",3,4,FALSE
164,6,9,"Hippolais polyglotta",3,4,FALSE
164,6,9,"Luscinia megarhynchos",0.69,4,FALSE
164,6,9,"Passer domesticus",3,4,FALSE
164,6,9,"Sylvia atricapilla",3,4,TRUE
164,7,10,"Hippolais polyglotta",3,4,FALSE
164,7,10,"Luscinia megarhynchos",0.98,4,FALSE
164,7,10,"Passer domesticus",3,4,FALSE
164,7,10,"Sylvia atricapilla",2.68,4,TRUE
164,8,11,"Hippolais polyglotta",3,4,FALSE
164,8,11,"Luscinia megarhynchos",0.98,4,FALSE
164,8,11,"Passer domesticus",3,4,FALSE
164,8,11,"Sylvia atricapilla",1.68,4,TRUE
164,9,12,"Hippolais polyglotta",3,4,FALSE
164,9,12,"Luscinia megarhynchos",0.3,4,FALSE
164,9,12,"Passer domesticus",3,4,FALSE
164,9,12,"Sylvia atricapilla",0.68,4,FALSE
164,10,13,"Hippolais polyglotta",3,4,FALSE
164,10,13,"Passer domesticus",3,4,FALSE
164,11,14,"Hippolais polyglotta",3,4,FALSE
164,11,14,"Passer domesticus",3,4,FALSE
164,12,15,"Hippolais polyglotta",3,4,FALSE
164,12,15,"Passer domesticus",3,4,FALSE
164,12,15,"Phoenicurus ochruros",0.58,4,FALSE
164,12,15,"Sylvia atricapilla",0.63,4,FALSE
164,13,16,"Hippolais polyglotta",3,4,FALSE
164,13,16,"Passer domesticus",3,4,FALSE
164,13,16,"Phoenicurus ochruros",1.58,4,FALSE
164,13,16,"Sylvia atricapilla",1.63,4,FALSE
164,14,17,"Hippolais polyglotta",2.16,4,FALSE
164,14,17,"Passer domesticus",3,4,FALSE
164,14,17,"Phoenicurus ochruros",2.58,4,FALSE
164,14,17,"Sylvia atricapilla",2.63,4,FALSE
164,15,18,"Hippolais polyglotta",1.16,4,FALSE
164,15,18,"Passer domesticus",3,4,FALSE
164,15,18,"Phoenicurus ochruros",2.69,4,FALSE
164,15,18,"Sylvia atricapilla",3,4,FALSE
164,16,19,"Hippolais polyglotta",0.16,4,FALSE
164,16,19,"Luscinia megarhynchos",0.55,4,FALSE
164,16,19,"Passer domesticus",3,4,FALSE
164,16,19,"Phoenicurus ochruros",1.69,4,FALSE
164,16,19,"Sylvia atricapilla",3,4,TRUE
164,17,20,"Luscinia megarhynchos",1.55,4,FALSE
164,17,20,"Passer domesticus",3,4,FALSE
164,17,20,"Phoenicurus ochruros",0.69,4,FALSE
164,17,20,"Sylvia atricapilla",2.32,4,TRUE
164,18,21,"Hippolais polyglotta",0.04,4,FALSE
164,18,21,"Luscinia megarhynchos",2.55,4,FALSE
164,18,21,"Passer domesticus",3,4,FALSE
164,18,21,"Sylvia atricapilla",1.32,4,FALSE
164,19,22,"Hippolais polyglotta",1.04,4,FALSE
164,19,22,"Luscinia megarhynchos",2.98,4,FALSE
164,19,22,"Passer domesticus",3,4,FALSE
164,19,22,"Phoenicurus ochruros",0.44,4,FALSE
164,19,22,"Sylvia atricapilla",0.32,4,FALSE
164,20,23,"Hippolais polyglotta",2.04,4,FALSE
164,20,23,"Luscinia megarhynchos",1.98,4,FALSE
164,20,23,"Passer domesticus",3,4,FALSE
164,20,23,"Phoenicurus ochruros",1.44,4,FALSE
164,21,24,"Hippolais polyglotta",3,4,FALSE
164,21,24,"Luscinia megarhynchos",0.98,4,FALSE
164,21,24,"Passer domesticus",3,4,FALSE
164,21,24,"Phoenicurus ochruros",2.44,4,FALSE
164,22,25,"Hippolais polyglotta",2.79,4,FALSE
164,22,25,"Passer domesticus",3,4,FALSE
164,22,25,"Phoenicurus ochruros",3,4,FALSE
164,22,25,"Sylvia atricapilla",0.81,4,FALSE
164,23,26,"Hippolais polyglotta",1.79,4,FALSE
164,23,26,"Passer domesticus",3,4,FALSE
164,23,26,"Phoenicurus ochruros",3,4,FALSE
164,23,26,"Sylvia atricapilla",1.81,4,FALSE
164,24,27,"Hippolais polyglotta",0.79,4,FALSE
164,24,27,"Passer domesticus",3,4,FALSE
164,24,27,"Phoenicurus ochruros",3,4,FALSE
164,24,27,"Sylvia atricapilla",2.81,4,TRUE
164,25,28,"Luscinia megarhynchos",0.68,4,FALSE
164,25,28,"Passer domesticus",3,4,FALSE
164,25,28,"Phoenicurus ochruros",2.03,4,FALSE
164,25,28,"Sylvia atricapilla",3,4,TRUE
164,26,29,"Luscinia megarhynchos",1.68,4,FALSE
164,26,29,"Passer domesticus",2.17,4,FALSE
164,26,29,"Phoenicurus ochruros",1.03,4,FALSE
164,26,29,"Sylvia atricapilla",2.98,4,TRUE
164,27,30,"Luscinia megarhynchos",2.68,4,FALSE
164,27,30,"Passer domesticus",1.17,4,FALSE
164,27,30,"Phoenicurus ochruros",0.03,4,FALSE
164,27,30,"Sylvia atricapilla",1.98,4,TRUE
164,28,31,"Luscinia megarhynchos",3,4,FALSE
164,28,31,"Passer domesticus",0.17,4,FALSE
164,28,31,"Sylvia atricapilla",0.98,4,TRUE
164,29,32,"Luscinia megarhynchos",3,4,FALSE
164,29,32,"Phoenicurus ochruros",0.71,4,FALSE
164,30,33,"Curruca communis",0.28,4,FALSE
164,30,33,"Luscinia megarhynchos",3,4,FALSE
164,30,33,"Phoenicurus ochruros",1.71,4,FALSE
164,31,34,"Curruca communis",1.28,4,FALSE
164,31,34,"Luscinia megarhynchos",2.57,4,FALSE
164,31,34,"Phoenicurus ochruros",2.71,4,FALSE
164,32,35,"Curruca communis",1.7,4,FALSE
164,32,35,"Luscinia megarhynchos",1.57,4,FALSE
164,32,35,"Phoenicurus ochruros",2.77,4,FALSE
164,33,36,"Curruca communis",1.42,4,FALSE
164,33,36,"Luscinia megarhynchos",0.57,4,FALSE
164,33,36,"Phoenicurus ochruros",1.77,4,FALSE
164,33,36,"Sylvia atricapilla",0.62,4,FALSE
164,34,37,"Curruca communis",0.42,4,FALSE
164,34,37,"Phoenicurus ochruros",0.77,4,FALSE
164,34,37,"Sylvia atricapilla",1.62,4,FALSE
164,35,38,"Luscinia megarhynchos",0.59,4,FALSE
164,35,38,"Sylvia atricapilla",2.62,4,TRUE
164,36,39,"Luscinia megarhynchos",1.59,4,FALSE
164,36,39,"Sylvia atricapilla",3,4,TRUE
164,37,40,"Hippolais polyglotta",0.04,4,FALSE
164,37,40,"Luscinia megarhynchos",1.92,4,FALSE
164,37,40,"Phoenicurus ochruros",0.8,4,FALSE
164,37,40,"Sylvia atricapilla",2.38,4,TRUE
164,38,41,"Hippolais polyglotta",1.04,4,FALSE
164,38,41,"Luscinia megarhynchos",1.34,4,FALSE
164,38,41,"Phoenicurus ochruros",1.8,4,FALSE
164,38,41,"Sylvia atricapilla",1.38,4,FALSE
164,39,42,"Hippolais polyglotta",1.83,4,FALSE
164,39,42,"Luscinia megarhynchos",0.34,4,FALSE
164,39,42,"Passer domesticus",0.36,4,FALSE
164,39,42,"Phoenicurus ochruros",2.8,4,FALSE
164,39,42,"Sylvia atricapilla",0.38,4,FALSE
164,40,43,"Hippolais polyglotta",1.79,4,FALSE
164,40,43,"Passer domesticus",1.36,4,FALSE
164,40,43,"Phoenicurus ochruros",3,4,FALSE
164,41,44,"Hippolais polyglotta",0.79,4,FALSE
164,41,44,"Passer domesticus",2.36,4,FALSE
164,41,44,"Phoenicurus ochruros",2.16,4,FALSE
164,41,44,"Turdus merula",0.29,4,FALSE
164,42,45,"Passer domesticus",3,4,FALSE
164,42,45,"Phoenicurus ochruros",1.16,4,FALSE
164,42,45,"Turdus merula",1.29,4,FALSE
164,43,46,"Passer domesticus",3,4,FALSE
164,43,46,"Phoenicurus ochruros",0.16,4,FALSE
164,43,46,"Sylvia atricapilla",0.44,4,FALSE
164,43,46,"Turdus merula",1.59,4,FALSE
164,44,47,"Passer domesticus",3,4,FALSE
164,44,47,"Phoenicurus ochruros",0.66,4,FALSE
164,44,47,"Sylvia atricapilla",1.44,4,TRUE
164,44,47,"Turdus merula",1.3,4,FALSE
164,45,48,"Passer domesticus",3,4,FALSE
164,45,48,"Phoenicurus ochruros",1.47,4,FALSE
164,45,48,"Sylvia atricapilla",2.44,4,TRUE
164,45,48,"Turdus merula",0.3,4,FALSE
164,46,49,"Curruca communis",0.1,4,FALSE
164,46,49,"Passer domesticus",3,4,FALSE
164,46,49,"Phoenicurus ochruros",1.47,4,FALSE
164,46,49,"Sylvia atricapilla",2.74,4,TRUE
164,47,50,"Curruca communis",1.05,4,FALSE
164,47,50,"Oriolus oriolus",0.46,4,FALSE
164,47,50,"Passer domesticus",3,4,FALSE
164,47,50,"Phoenicurus ochruros",0.81,4,FALSE
164,47,50,"Sylvia atricapilla",1.74,4,FALSE
164,48,51,"Curruca communis",1.05,4,FALSE
164,48,51,"Luscinia megarhynchos",0.52,4,FALSE
164,48,51,"Oriolus oriolus",0.46,4,FALSE
164,48,51,"Passer domesticus",3,4,FALSE
164,48,51,"Sylvia atricapilla",0.74,4,FALSE
164,49,52,"Curruca communis",0.95,4,FALSE
164,49,52,"Curruca communis",0.73,4,FALSE
164,49,52,"Luscinia megarhynchos",1.52,4,FALSE
164,49,52,"Oriolus oriolus",0.46,4,FALSE
164,49,52,"Passer domesticus",3,4,FALSE
164,50,53,"Curruca communis",0.87,4,FALSE
164,50,53,"Luscinia megarhynchos",2.52,4,FALSE
164,50,53,"Passer domesticus",3,4,FALSE
164,51,54,"Curruca communis",0.87,4,FALSE
164,51,54,"Luscinia megarhynchos",2.58,4,FALSE
164,51,54,"Passer domesticus",3,4,FALSE
164,51,54,"Sylvia atricapilla",0.48,4,FALSE
164,52,55,"Curruca communis",0.14,4,FALSE
164,52,55,"Luscinia megarhynchos",1.58,4,FALSE
164,52,55,"Passer domesticus",2.04,4,FALSE
164,52,55,"Phoenicurus ochruros",0.75,4,FALSE
164,52,55,"Sylvia atricapilla",1.48,4,FALSE
164,53,56,"Luscinia megarhynchos",0.58,4,FALSE
164,53,56,"Passer domesticus",1.04,4,FALSE
164,53,56,"Phoenicurus ochruros",1.75,4,FALSE
164,53,56,"Sylvia atricapilla",2.48,4,TRUE
164,54,57,"Passer domesticus",0.04,4,FALSE
164,54,57,"Phoenicurus ochruros",2.75,4,FALSE
164,54,57,"Sylvia atricapilla",3,4,TRUE
164,55,58,"Luscinia megarhynchos",0.62,4,FALSE
164,55,58,"Passer domesticus",0.67,4,FALSE
164,55,58,"Phoenicurus ochruros",3,4,FALSE
164,55,58,"Sylvia atricapilla",2.93,4,TRUE
164,56,59,"Luscinia megarhynchos",1.62,4,FALSE
164,56,59,"Passer domesticus",1.67,4,FALSE
164,56,59,"Phoenicurus ochruros",2.49,4,FALSE
164,56,59,"Sylvia atricapilla",1.93,4,TRUE
164,57,60,"Luscinia megarhynchos",2.61,4,FALSE
164,57,60,"Passer domesticus",2.6,4,FALSE
164,57,60,"Phoenicurus ochruros",1.49,4,FALSE
164,57,60,"Sylvia atricapilla",0.93,4,TRUE
165,0,3,"Phoenicurus ochruros",2.93,4,TRUE
165,0,3,"Sylvia atricapilla",2.44,4,FALSE
165,1,4,"Corvus corax",0.33,4,FALSE
165,1,4,"Phoenicurus ochruros",1.93,4,TRUE
165,1,4,"Sylvia atricapilla",3,4,FALSE
165,2,5,"Corvus corax",0.7,4,FALSE
165,2,5,"Phoenicurus ochruros",0.93,4,TRUE
165,2,5,"Sylvia atricapilla",3,4,FALSE
165,3,6,"Corvus corax",0.7,4,FALSE
165,3,6,"Phoenicurus ochruros",0.05,1,FALSE
165,3,6,"Sylvia atricapilla",3,4,TRUE
165,4,7,"Corvus corax",0.37,4,FALSE
165,4,7,"Phoenicurus ochruros",0.23,1,FALSE
165,4,7,"Sylvia atricapilla",3,4,FALSE
165,5,8,"Periparus ater",0.57,4,FALSE
165,5,8,"Phoenicurus ochruros",0.23,1,FALSE
165,5,8,"Sylvia atricapilla",3,4,FALSE
165,6,9,"Chloris chloris",0.01,1,FALSE
165,6,9,"Periparus ater",1.4,4,FALSE
165,6,9,"Phoenicurus ochruros",0.18,1,FALSE
165,6,9,"Sylvia atricapilla",3,4,FALSE
165,7,10,"Chloris chloris",0.44,1,FALSE
165,7,10,"Periparus ater",1.4,4,FALSE
165,7,10,"Sylvia atricapilla",2.39,4,FALSE
165,8,11,"Chloris chloris",0.44,1,FALSE
165,8,11,"Periparus ater",0.83,4,FALSE
165,8,11,"Periparus ater",0.2,1,FALSE
165,8,11,"Sylvia atricapilla",1.39,4,FALSE
165,9,12,"Chloris chloris",0.42,1,FALSE
165,9,12,"Curruca communis",0.07,4,FALSE
165,9,12,"Periparus ater",0.53,1,FALSE
165,9,12,"Sylvia atricapilla",0.39,4,FALSE
165,10,13,"Curruca communis",1.07,4,FALSE
165,10,13,"Periparus ater",0.53,1,FALSE
165,11,14,"Curruca communis",1.67,4,FALSE
165,11,14,"Periparus ater",0.33,1,FALSE
165,11,14,"Sylvia atricapilla",0.7,4,FALSE
165,12,15,"Curruca communis",1.6,4,FALSE
165,12,15,"Emberiza cirlus",0.25,4,FALSE
165,12,15,"Sylvia atricapilla",1.7,4,TRUE
165,13,16,"Curruca communis",0.6,4,FALSE
165,13,16,"Emberiza cirlus",1.25,4,FALSE
165,13,16,"Sylvia atricapilla",2.7,4,TRUE
165,14,17,"Emberiza cirlus",1.85,4,FALSE
165,14,17,"Sylvia atricapilla",3,4,FALSE
165,15,18,"Emberiza cirlus",1.6,4,FALSE
165,15,18,"Sylvia atricapilla",3,4,FALSE
165,16,19,"Chloris chloris",0.24,4,FALSE
165,16,19,"Emberiza cirlus",0.6,4,FALSE
165,16,19,"Sylvia atricapilla",2,4,FALSE
165,17,20,"Chloris chloris",1.24,4,FALSE
165,17,20,"Sylvia atricapilla",1,4,FALSE
165,18,21,"Chloris chloris",1.85,4,FALSE
165,19,22,"Chloris chloris",1.61,4,FALSE
165,19,22,"Corvus corax",0.23,1,FALSE
165,19,22,"Sylvia atricapilla",0.89,4,FALSE
165,20,23,"Chloris chloris",0.61,4,FALSE
165,20,23,"Corvus corax",0.87,1,FALSE
165,20,23,"Cyanistes caeruleus",0.55,1,FALSE
165,20,23,"Sylvia atricapilla",1.89,4,FALSE
165,21,24,"Corvus corax",0.87,1,FALSE
165,21,24,"Cyanistes caeruleus",0.55,1,FALSE
165,21,24,"Sylvia atricapilla",2.89,4,FALSE
165,22,25,"Corvus corax",0.64,1,FALSE
165,22,25,"Cyanistes caeruleus",0.55,1,FALSE
165,22,25,"Sylvia atricapilla",2.96,4,FALSE
165,23,26,"Sylvia atricapilla",1.96,4,FALSE
165,24,27,"Curruca communis",0.67,1,FALSE
165,24,27,"Sylvia atricapilla",0.96,4,FALSE
165,25,28,"Curruca communis",1.03,1,FALSE
165,26,29,"Curruca communis",1.03,1,FALSE
165,27,30,"Curruca communis",0.35,1,FALSE
165,27,30,"Sylvia atricapilla",0.77,4,FALSE
165,28,31,"Curruca communis",0.33,4,FALSE
165,28,31,"Sylvia atricapilla",1.77,4,FALSE
165,29,32,"Curruca communis",1.33,4,FALSE
165,29,32,"Sylvia atricapilla",2.28,4,FALSE
165,30,33,"Curruca communis",2.33,4,FALSE
165,30,33,"Sylvia atricapilla",1.5,4,FALSE
165,31,34,"Curruca communis",3,4,FALSE
165,31,34,"Sylvia atricapilla",0.5,4,FALSE
165,32,35,"Curruca communis",2.36,4,FALSE
165,33,36,"Curruca communis",1.36,4,FALSE
165,33,36,"Passer domesticus",0.4,4,FALSE
165,34,37,"Curruca communis",0.36,4,FALSE
165,34,37,"Curruca communis",0.23,4,FALSE
165,34,37,"Passer domesticus",1.4,4,FALSE
165,35,38,"Curruca communis",1.23,4,FALSE
165,35,38,"Passer domesticus",2.4,4,FALSE
165,36,39,"Curruca communis",1.29,4,FALSE
165,36,39,"Passer domesticus",3,4,FALSE
165,37,40,"Curruca communis",1.06,4,FALSE
165,37,40,"Passer domesticus",3,4,FALSE
165,37,40,"Sylvia atricapilla",0.01,4,FALSE
165,38,41,"Curruca communis",0.06,4,FALSE
165,38,41,"Passer domesticus",3,4,FALSE
165,38,41,"Sylvia atricapilla",1.01,4,FALSE
165,39,42,"Passer domesticus",3,4,FALSE
165,39,42,"Sylvia atricapilla",2.01,4,FALSE
165,40,43,"Passer domesticus",3,4,FALSE
165,40,43,"Sylvia atricapilla",3,4,FALSE
165,41,44,"Curruca communis",0.48,4,FALSE
165,41,44,"Passer domesticus",3,4,FALSE
165,41,44,"Sylvia atricapilla",3,4,FALSE
165,42,45,"Curruca communis",1.41,4,FALSE
165,42,45,"Passer domesticus",3,4,FALSE
165,42,45,"Sylvia atricapilla",2.94,4,FALSE
165,43,46,"Curruca communis",1.41,4,FALSE
165,43,46,"Passer domesticus",3,4,FALSE
165,43,46,"Sylvia atricapilla",1.94,4,FALSE
165,44,47,"Curruca communis",0.94,4,FALSE
165,44,47,"Passer domesticus",3,4,FALSE
165,44,47,"Sylvia atricapilla",0.94,4,FALSE
165,45,48,"Passer domesticus",3,4,FALSE
165,46,49,"Curruca communis",0.89,4,FALSE
165,46,49,"Passer domesticus",3,4,FALSE
165,47,50,"Curruca communis",1.61,4,FALSE
165,47,50,"Emberiza cirlus",0,4,FALSE
165,47,50,"Passer domesticus",3,4,FALSE
165,48,51,"Curruca communis",1.61,4,FALSE
165,48,51,"Emberiza cirlus",1,4,FALSE
165,48,51,"Passer domesticus",3,4,FALSE
165,48,51,"Turdus merula",0.2,1,FALSE
165,49,52,"Curruca communis",0.72,4,FALSE
165,49,52,"Curruca communis",0.1,4,FALSE
165,49,52,"Emberiza cirlus",1.8,4,FALSE
165,49,52,"Passer domesticus",3,4,FALSE
165,49,52,"Turdus merula",1.2,1,FALSE
165,50,53,"Curruca communis",1.1,4,FALSE
165,50,53,"Emberiza cirlus",1.8,4,FALSE
165,50,53,"Passer domesticus",2.93,4,FALSE
165,50,53,"Turdus merula",2.2,1,FALSE
165,51,54,"Curruca communis",1.28,4,FALSE
165,51,54,"Emberiza cirlus",0.8,4,FALSE
165,51,54,"Passer domesticus",1.93,4,FALSE
165,51,54,"Sylvia atricapilla",0.2,4,FALSE
165,51,54,"Turdus merula",2.38,1,FALSE
165,52,55,"Curruca communis",1.18,4,FALSE
165,52,55,"Luscinia megarhynchos",0.29,4,FALSE
165,52,55,"Passer domesticus",0.93,4,FALSE
165,52,55,"Sylvia atricapilla",1.2,4,FALSE
165,52,55,"Turdus merula",1.38,1,FALSE
165,53,56,"Curruca communis",0.18,4,FALSE
165,53,56,"Luscinia megarhynchos",0.92,4,FALSE
165,53,56,"Sylvia atricapilla",1.95,4,FALSE
165,53,56,"Turdus merula",0.38,1,FALSE
165,54,57,"Luscinia megarhynchos",0.92,4,FALSE
165,54,57,"Sylvia atricapilla",1.75,4,FALSE
165,55,58,"Curruca communis",0.68,4,FALSE
165,55,58,"Luscinia megarhynchos",0.64,4,FALSE
165,55,58,"Sylvia atricapilla",0.75,4,FALSE
165,56,59,"Curruca communis",1.24,4,FALSE
165,57,60,"Curruca communis",1.24,4,FALSE
167,0,3,"Sylvia atricapilla",3,4,FALSE
167,0,3,"Troglodytes troglodytes",3,1,TRUE
167,1,4,"Sylvia atricapilla",3,4,FALSE
167,1,4,"Troglodytes troglodytes",3,1,TRUE
167,2,5,"Sylvia atricapilla",3,4,FALSE
167,2,5,"Troglodytes troglodytes",2.69,1,TRUE
167,3,6,"Erithacus rubecula",0.84,4,FALSE
167,3,6,"Sylvia atricapilla",3,4,FALSE
167,3,6,"Troglodytes troglodytes",1.69,1,FALSE
167,4,7,"Erithacus rubecula",1.84,4,FALSE
167,4,7,"Sylvia atricapilla",3,4,FALSE
167,4,7,"Troglodytes troglodytes",0.69,1,FALSE
167,5,8,"Erithacus rubecula",1.92,4,FALSE
167,5,8,"Phylloscopus collybita",0.55,4,FALSE
167,5,8,"Sylvia atricapilla",3,4,FALSE
167,6,9,"Erithacus rubecula",1.08,4,FALSE
167,6,9,"Phylloscopus collybita",1.55,4,FALSE
167,6,9,"Sylvia atricapilla",3,4,FALSE
167,7,10,"Erithacus rubecula",0.08,4,FALSE
167,7,10,"Erithacus rubecula",0.97,1,FALSE
167,7,10,"Phylloscopus collybita",2.55,4,TRUE
167,7,10,"Sylvia atricapilla",3,4,FALSE
167,8,11,"Erithacus rubecula",0.98,1,FALSE
167,8,11,"Erithacus rubecula",0.66,4,FALSE
167,8,11,"Phylloscopus collybita",3,4,TRUE
167,8,11,"Sylvia atricapilla",3,4,FALSE
167,9,12,"Cuculus canorus",0.74,1,TRUE
167,9,12,"Erithacus rubecula",0.98,1,FALSE
167,9,12,"Erithacus rubecula",1.66,4,FALSE
167,9,12,"Erithacus rubecula",0.22,4,FALSE
167,9,12,"Phylloscopus collybita",3,4,FALSE
167,9,12,"Sylvia atricapilla",3,4,FALSE
167,10,13,"Cuculus canorus",1.74,1,TRUE
167,10,13,"Erithacus rubecula",0,1,FALSE
167,10,13,"Erithacus rubecula",2.66,4,FALSE
167,10,13,"Erithacus rubecula",1.22,4,FALSE
167,10,13,"Phylloscopus collybita",3,4,FALSE
167,10,13,"Sylvia atricapilla",3,4,FALSE
167,11,14,"Cuculus canorus",2.74,1,TRUE
167,11,14,"Erithacus rubecula",2.68,4,FALSE
167,11,14,"Erithacus rubecula",2.22,4,FALSE
167,11,14,"Phylloscopus collybita",3,4,FALSE
167,11,14,"Sylvia atricapilla",3,4,FALSE
167,11,14,"Troglodytes troglodytes",0.8,4,FALSE
167,12,15,"Cuculus canorus",3,1,TRUE
167,12,15,"Erithacus rubecula",1.68,4,FALSE
167,12,15,"Erithacus rubecula",3,4,FALSE
167,12,15,"Phylloscopus collybita",3,4,FALSE
167,12,15,"Sylvia atricapilla",3,4,FALSE
167,12,15,"Troglodytes troglodytes",1.8,4,FALSE
167,13,16,"Cuculus canorus",3,1,TRUE
167,13,16,"Erithacus rubecula",0.68,4,FALSE
167,13,16,"Erithacus rubecula",3,4,FALSE
167,13,16,"Phylloscopus collybita",3,4,FALSE
167,13,16,"Sylvia atricapilla",3,4,FALSE
167,13,16,"Troglodytes troglodytes",2.8,4,FALSE
167,14,17,"Cuculus canorus",3,1,TRUE
167,14,17,"Erithacus rubecula",3,4,FALSE
167,14,17,"Phylloscopus collybita",3,4,FALSE
167,14,17,"Sylvia atricapilla",3,4,FALSE
167,14,17,"Troglodytes troglodytes",3,4,FALSE
167,15,18,"Cuculus canorus",2.48,1,TRUE
167,15,18,"Erithacus rubecula",3,4,FALSE
167,15,18,"Phylloscopus collybita",3,4,FALSE
167,15,18,"Sylvia atricapilla",3,4,FALSE
167,15,18,"Troglodytes troglodytes",3,4,FALSE
167,16,19,"Cuculus canorus",1.48,1,TRUE
167,16,19,"Erithacus rubecula",3,4,FALSE
167,16,19,"Erithacus rubecula",0.29,4,FALSE
167,16,19,"Phylloscopus collybita",2.29,4,FALSE
167,16,19,"Sylvia atricapilla",3,4,FALSE
167,16,19,"Troglodytes troglodytes",2.21,4,FALSE
167,17,20,"Cuculus canorus",0.48,1,FALSE
167,17,20,"Erithacus rubecula",2.06,4,FALSE
167,17,20,"Erithacus rubecula",0.64,4,FALSE
167,17,20,"Phylloscopus collybita",1.29,4,FALSE
167,17,20,"Sylvia atricapilla",3,4,FALSE
167,17,20,"Troglodytes troglodytes",1.21,4,FALSE
167,18,21,"Erithacus rubecula",1.06,4,FALSE
167,18,21,"Erithacus rubecula",0.64,4,FALSE
167,18,21,"Erithacus rubecula",0.44,1,FALSE
167,18,21,"Phylloscopus collybita",0.29,4,FALSE
167,18,21,"Sylvia atricapilla",3,4,FALSE
167,18,21,"Troglodytes troglodytes",0.21,4,FALSE
167,19,22,"Erithacus rubecula",0.06,4,FALSE
167,19,22,"Erithacus rubecula",0.35,4,FALSE
167,19,22,"Erithacus rubecula",1.44,1,FALSE
167,19,22,"Phylloscopus collybita",0.62,4,FALSE
167,19,22,"Sylvia atricapilla",3,4,FALSE
167,20,23,"Erithacus rubecula",2.44,1,FALSE
167,20,23,"Phylloscopus collybita",1.62,4,FALSE
167,20,23,"Sylvia atricapilla",3,4,FALSE
167,21,24,"Erithacus rubecula",3,1,FALSE
167,21,24,"Phylloscopus collybita",2.62,4,TRUE
167,21,24,"Sylvia atricapilla",3,4,FALSE
167,22,25,"Erithacus rubecula",3,1,FALSE
167,22,25,"Phylloscopus collybita",3,4,TRUE
167,22,25,"Sylvia atricapilla",3,4,FALSE
167,23,26,"Erithacus rubecula",3,1,FALSE
167,23,26,"Phylloscopus collybita",3,4,TRUE
167,23,26,"Sylvia atricapilla",3,4,FALSE
167,24,27,"Erithacus rubecula",3,1,FALSE
167,24,27,"Phylloscopus collybita",3,4,TRUE
167,24,27,"Sylvia atricapilla",3,4,FALSE
167,25,28,"Erithacus rubecula",3,1,FALSE
167,25,28,"Oriolus oriolus",0.21,4,FALSE
167,25,28,"Phylloscopus collybita",3,4,TRUE
167,25,28,"Sylvia atricapilla",3,4,FALSE
167,26,29,"Erithacus rubecula",2.88,1,FALSE
167,26,29,"Oriolus oriolus",0.77,4,FALSE
167,26,29,"Phylloscopus collybita",3,4,TRUE
167,26,29,"Sylvia atricapilla",3,4,FALSE
167,27,30,"Erithacus rubecula",1.88,1,FALSE
167,27,30,"Oriolus oriolus",0.77,4,FALSE
167,27,30,"Phylloscopus collybita",3,4,FALSE
167,27,30,"Sylvia atricapilla",3,4,FALSE
167,27,30,"Troglodytes troglodytes",0.55,4,FALSE
167,28,31,"Erithacus rubecula",0.88,1,FALSE
167,28,31,"Oriolus oriolus",0.56,4,TRUE
167,28,31,"Phylloscopus collybita",3,4,FALSE
167,28,31,"Sylvia atricapilla",3,4,FALSE
167,28,31,"Troglodytes troglodytes",1.55,4,FALSE
167,29,32,"Phylloscopus collybita",3,4,FALSE
167,29,32,"Sylvia atricapilla",3,4,FALSE
167,29,32,"Troglodytes troglodytes",2.55,4,FALSE
167,30,33,"Phylloscopus collybita",3,4,FALSE
167,30,33,"Sylvia atricapilla",3,4,FALSE
167,30,33,"Troglodytes troglodytes",3,4,FALSE
167,31,34,"Phylloscopus collybita",3,4,FALSE
167,31,34,"Sylvia atricapilla",3,4,FALSE
167,31,34,"Troglodytes troglodytes",2.96,4,FALSE
167,32,35,"Erithacus rubecula",0.03,1,FALSE
167,32,35,"Phylloscopus bonelli",0.3,4,FALSE
167,32,35,"Phylloscopus collybita",3,4,FALSE
167,32,35,"Sylvia atricapilla",3,4,FALSE
167,32,35,"Troglodytes troglodytes",1.96,4,FALSE
167,33,36,"Erithacus rubecula",1.03,1,FALSE
167,33,36,"Phylloscopus bonelli",1.21,4,FALSE
167,33,36,"Phylloscopus collybita",3,4,FALSE
167,33,36,"Sylvia atricapilla",3,4,FALSE
167,33,36,"Troglodytes troglodytes",0.96,4,FALSE
167,34,37,"Erithacus rubecula",2.03,1,FALSE
167,34,37,"Phylloscopus bonelli",1.21,4,FALSE
167,34,37,"Phylloscopus collybita",3,4,TRUE
167,34,37,"Sylvia atricapilla",3,4,FALSE
167,35,38,"Erithacus rubecula",2.02,1,FALSE
167,35,38,"Phylloscopus bonelli",0.91,4,FALSE
167,35,38,"Phylloscopus collybita",3,4,TRUE
167,35,38,"Sylvia atricapilla",3,4,FALSE
167,36,39,"Erithacus rubecula",1.02,1,FALSE
167,36,39,"Phylloscopus collybita",3,4,TRUE
167,36,39,"Sylvia atricapilla",3,4,FALSE
167,37,40,"Erithacus rubecula",0.02,1,FALSE
167,37,40,"Erithacus rubecula",0.98,4,FALSE
167,37,40,"Phylloscopus collybita",3,4,TRUE
167,37,40,"Sylvia atricapilla",3,4,FALSE
167,38,41,"Erithacus rubecula",1.98,4,FALSE
